date_ref;period;IsProportional;store_id;target_volume;target_sales;avg_active_sales_person;nb_past_days,nb_remaining_days
28-01-2018;QTD;true;2;145;123742;2.0;28;3
28-01-2018;QTD;true;3;9;10839;1.0;28;3
28-01-2018;YTD;false;1;60;76000;2.0;28;3
28-01-2018;YTD;false;2;160;137000;2.0;28;3
28-01-2018;YTD;false;3;10;12000;1.0;28;3
28-01-2018;YTD;true;1;54;68645;2.0;28;3
28-01-2018;YTD;true;2;145;123742;2.0;28;3
28-01-2018;YTD;true;3;9;10839;1.0;28;3
29-01-2018;MTD;false;1;60;76000;3.0;29;2
29-01-2018;MTD;false;2;160;137000;1.0;29;2
29-01-2018;MTD;false;3;10;12000;2.0;29;2
29-01-2018;MTD;true;1;56;71097;3.0;29;2
29-01-2018;MTD;true;2;150;128161;1.0;29;2
29-01-2018;MTD;true;3;9;11226;2.0;29;2
29-01-2018;QTD;false;1;60;76000;2.0;29;2
29-01-2018;QTD;false;2;160;137000;2.0;29;2
29-01-2018;QTD;false;3;10;12000;1.0;29;2
29-01-2018;QTD;true;1;56;71097;2.0;29;2
29-01-2018;QTD;true;2;150;128161;2.0;29;2
29-01-2018;QTD;true;3;9;11226;1.0;29;2
29-01-2018;YTD;false;1;60;76000;2.0;29;2
29-01-2018;YTD;false;2;160;137000;2.0;29;2
29-01-2018;YTD;false;3;10;12000;1.0;29;2
29-01-2018;YTD;true;1;56;71097;2.0;29;2
29-01-2018;YTD;true;2;150;128161;2.0;29;2
29-01-2018;YTD;true;3;9;11226;1.0;29;2
30-01-2018;MTD;false;1;60;76000;3.0;30;1
30-01-2018;MTD;false;2;160;137000;1.0;30;1
30-01-2018;MTD;false;3;10;12000;2.0;30;1
30-01-2018;MTD;true;1;58;73548;3.0;30;1
30-01-2018;MTD;true;2;155;132581;1.0;30;1
30-01-2018;MTD;true;3;10;11613;2.0;30;1
30-01-2018;QTD;false;1;60;76000;2.0;30;1
30-01-2018;QTD;false;2;160;137000;2.0;30;1
30-01-2018;QTD;false;3;10;12000;1.0;30;1
30-01-2018;QTD;true;1;58;73548;2.0;30;1
30-01-2018;QTD;true;2;155;132581;2.0;30;1
30-01-2018;QTD;true;3;10;11613;1.0;30;1
30-01-2018;YTD;false;1;60;76000;2.0;30;1
30-01-2018;YTD;false;2;160;137000;2.0;30;1
30-01-2018;YTD;false;3;10;12000;1.0;30;1
30-01-2018;YTD;true;1;58;73548;2.0;30;1
30-01-2018;YTD;true;2;155;132581;2.0;30;1
30-01-2018;YTD;true;3;10;11613;1.0;30;1
31-01-2018;MTD;false;1;60;76000;3.0;31;0
31-01-2018;MTD;false;2;160;137000;1.0;31;0
31-01-2018;MTD;false;3;10;12000;2.0;31;0
31-01-2018;MTD;true;1;60;76000;3.0;31;0
31-01-2018;MTD;true;2;160;137000;1.0;31;0
31-01-2018;MTD;true;3;10;12000;2.0;31;0
31-01-2018;QTD;false;1;60;76000;2.0;31;0
31-01-2018;QTD;false;2;160;137000;2.0;31;0
31-01-2018;QTD;false;3;10;12000;1.0;31;0
31-01-2018;QTD;true;1;60;76000;2.0;31;0
31-01-2018;QTD;true;2;160;137000;2.0;31;0
31-01-2018;QTD;true;3;10;12000;1.0;31;0
31-01-2018;YTD;false;1;60;76000;2.0;31;0
31-01-2018;YTD;false;2;160;137000;2.0;31;0
31-01-2018;YTD;false;3;10;12000;1.0;31;0
31-01-2018;YTD;true;1;60;76000;2.0;31;0
31-01-2018;YTD;true;2;160;137000;2.0;31;0
31-01-2018;YTD;true;3;10;12000;1.0;31;0
01-02-2018;MTD;false;1;40;28000;6.0;1;27
01-02-2018;MTD;false;2;130;89000;4.0;1;27
01-02-2018;MTD;false;3;20;12000;5.0;1;27
01-02-2018;MTD;true;1;1;1000;6.0;1;27
01-02-2018;MTD;true;2;5;3179;4.0;1;27
01-02-2018;MTD;true;3;1;429;5.0;1;27
01-02-2018;QTD;false;1;100;104000;2.0;32;27
01-02-2018;QTD;false;2;290;226000;2.0;32;27
01-02-2018;QTD;false;3;30;24000;1.0;32;27
01-02-2018;QTD;true;1;52;53857;2.0;32;27
01-02-2018;QTD;true;2;150;117036;2.0;32;27
01-02-2018;QTD;true;3;16;12429;1.0;32;27
01-02-2018;YTD;false;1;100;104000;2.0;32;27
01-02-2018;YTD;false;2;290;226000;2.0;32;27
01-02-2018;YTD;false;3;30;24000;1.0;32;27
01-02-2018;YTD;true;1;52;53857;2.0;32;27
01-02-2018;YTD;true;2;150;117036;2.0;32;27
01-02-2018;YTD;true;3;16;12429;1.0;32;27
02-02-2018;MTD;false;1;40;28000;6.0;2;26
02-02-2018;MTD;false;2;130;89000;4.0;2;26
02-02-2018;MTD;false;3;20;12000;5.0;2;26
02-02-2018;MTD;true;1;3;2000;6.0;2;26
02-02-2018;MTD;true;2;9;6357;4.0;2;26
02-02-2018;MTD;true;3;1;857;5.0;2;26
02-02-2018;QTD;false;1;100;104000;2.0;33;26
02-02-2018;QTD;false;2;290;226000;2.0;33;26
02-02-2018;QTD;false;3;30;24000;1.0;33;26
02-02-2018;QTD;true;1;54;55714;2.0;33;26
02-02-2018;QTD;true;2;155;121071;2.0;33;26
02-02-2018;QTD;true;3;16;12857;1.0;33;26
02-02-2018;YTD;false;1;100;104000;2.0;33;26
02-02-2018;YTD;false;2;290;226000;2.0;33;26
02-02-2018;YTD;false;3;30;24000;1.0;33;26
02-02-2018;YTD;true;1;54;55714;2.0;33;26
02-02-2018;YTD;true;2;155;121071;2.0;33;26
02-02-2018;YTD;true;3;16;12857;1.0;33;26
03-02-2018;MTD;false;1;40;28000;6.0;3;25
03-02-2018;MTD;false;2;130;89000;4.0;3;25
03-02-2018;MTD;false;3;20;12000;5.0;3;25
03-02-2018;MTD;true;1;4;3000;6.0;3;25
03-02-2018;MTD;true;2;14;9536;4.0;3;25
03-02-2018;MTD;true;3;2;1286;5.0;3;25
03-02-2018;QTD;false;1;100;104000;2.0;34;25
03-02-2018;QTD;false;2;290;226000;2.0;34;25
03-02-2018;QTD;false;3;30;24000;1.0;34;25
03-02-2018;QTD;true;1;55;57571;2.0;34;25
03-02-2018;QTD;true;2;161;125107;2.0;34;25
03-02-2018;QTD;true;3;17;13286;1.0;34;25
03-02-2018;YTD;false;1;100;104000;2.0;34;25
03-02-2018;YTD;false;2;290;226000;2.0;34;25
03-02-2018;YTD;false;3;30;24000;1.0;34;25
03-02-2018;YTD;true;1;55;57571;2.0;34;25
03-02-2018;YTD;true;2;161;125107;2.0;34;25
03-02-2018;YTD;true;3;17;13286;1.0;34;25
04-02-2018;MTD;false;1;40;28000;6.0;4;24
04-02-2018;MTD;false;2;130;89000;4.0;4;24
04-02-2018;MTD;false;3;20;12000;5.0;4;24
04-02-2018;MTD;true;1;6;4000;6.0;4;24
04-02-2018;MTD;true;2;19;12714;4.0;4;24
04-02-2018;MTD;true;3;3;1714;5.0;4;24
04-02-2018;QTD;false;1;100;104000;2.0;35;24
04-02-2018;QTD;false;2;290;226000;2.0;35;24
04-02-2018;QTD;false;3;30;24000;1.0;35;24
04-02-2018;QTD;true;1;57;59429;2.0;35;24
04-02-2018;QTD;true;2;166;129143;2.0;35;24
04-02-2018;QTD;true;3;17;13714;1.0;35;24
04-02-2018;YTD;false;1;100;104000;2.0;35;24
04-02-2018;YTD;false;2;290;226000;2.0;35;24
04-02-2018;YTD;false;3;30;24000;1.0;35;24
04-02-2018;YTD;true;1;57;59429;2.0;35;24
04-02-2018;YTD;true;2;166;129143;2.0;35;24
04-02-2018;YTD;true;3;17;13714;1.0;35;24
05-02-2018;MTD;false;1;40;28000;6.0;5;23
05-02-2018;MTD;false;2;130;89000;4.0;5;23
05-02-2018;MTD;false;3;20;12000;5.0;5;23
05-02-2018;MTD;true;1;7;5000;6.0;5;23
05-02-2018;MTD;true;2;23;15893;4.0;5;23
05-02-2018;MTD;true;3;4;2143;5.0;5;23
05-02-2018;QTD;false;1;100;104000;2.0;36;23
05-02-2018;QTD;false;2;290;226000;2.0;36;23
05-02-2018;QTD;false;3;30;24000;1.0;36;23
05-02-2018;QTD;true;1;59;61286;2.0;36;23
05-02-2018;QTD;true;2;171;133179;2.0;36;23
05-02-2018;QTD;true;3;18;14143;1.0;36;23
05-02-2018;YTD;false;1;100;104000;2.0;36;23
05-02-2018;YTD;false;2;290;226000;2.0;36;23
05-02-2018;YTD;false;3;30;24000;1.0;36;23
05-02-2018;YTD;true;1;59;61286;2.0;36;23
05-02-2018;YTD;true;2;171;133179;2.0;36;23
05-02-2018;YTD;true;3;18;14143;1.0;36;23
06-02-2018;MTD;false;1;40;28000;6.0;6;22
06-02-2018;MTD;false;2;130;89000;4.0;6;22
06-02-2018;MTD;false;3;20;12000;5.0;6;22
06-02-2018;MTD;true;1;9;6000;6.0;6;22
06-02-2018;MTD;true;2;28;19071;4.0;6;22
06-02-2018;MTD;true;3;4;2571;5.0;6;22
06-02-2018;QTD;false;1;100;104000;2.0;37;22
06-02-2018;QTD;false;2;290;226000;2.0;37;22
06-02-2018;QTD;false;3;30;24000;1.0;37;22
06-02-2018;QTD;true;1;61;63143;2.0;37;22
06-02-2018;QTD;true;2;176;137214;2.0;37;22
06-02-2018;QTD;true;3;18;14571;1.0;37;22
06-02-2018;YTD;false;1;100;104000;2.0;37;22
06-02-2018;YTD;false;2;290;226000;2.0;37;22
06-02-2018;YTD;false;3;30;24000;1.0;37;22
06-02-2018;YTD;true;1;61;63143;2.0;37;22
06-02-2018;YTD;true;2;176;137214;2.0;37;22
06-02-2018;YTD;true;3;18;14571;1.0;37;22
07-02-2018;MTD;false;1;40;28000;6.0;7;21
07-02-2018;MTD;false;2;130;89000;4.0;7;21
07-02-2018;MTD;false;3;20;12000;5.0;7;21
07-02-2018;MTD;true;1;10;7000;6.0;7;21
07-02-2018;MTD;true;2;33;22250;4.0;7;21
07-02-2018;MTD;true;3;5;3000;5.0;7;21
07-02-2018;QTD;false;1;100;104000;2.0;38;21
07-02-2018;QTD;false;2;290;226000;2.0;38;21
07-02-2018;QTD;false;3;30;24000;1.0;38;21
07-02-2018;QTD;true;1;63;65000;2.0;38;21
07-02-2018;QTD;true;2;181;141250;2.0;38;21
07-02-2018;QTD;true;3;19;15000;1.0;38;21
07-02-2018;YTD;false;1;100;104000;2.0;38;21
07-02-2018;YTD;false;2;290;226000;2.0;38;21
07-02-2018;YTD;false;3;30;24000;1.0;38;21
07-02-2018;YTD;true;1;63;65000;2.0;38;21
07-02-2018;YTD;true;2;181;141250;2.0;38;21
07-02-2018;YTD;true;3;19;15000;1.0;38;21
08-02-2018;MTD;false;1;40;28000;6.0;8;20
08-02-2018;MTD;false;2;130;89000;4.0;8;20
08-02-2018;MTD;false;3;20;12000;5.0;8;20
08-02-2018;MTD;true;1;11;8000;6.0;8;20
08-02-2018;MTD;true;2;37;25429;4.0;8;20
08-02-2018;MTD;true;3;6;3429;5.0;8;20
08-02-2018;QTD;false;1;100;104000;2.0;39;20
08-02-2018;QTD;false;2;290;226000;2.0;39;20
08-02-2018;QTD;false;3;30;24000;1.0;39;20
08-02-2018;QTD;true;1;64;66857;2.0;39;20
08-02-2018;QTD;true;2;186;145286;2.0;39;20
08-02-2018;QTD;true;3;19;15429;1.0;39;20
08-02-2018;YTD;false;1;100;104000;2.0;39;20
08-02-2018;YTD;false;2;290;226000;2.0;39;20
08-02-2018;YTD;false;3;30;24000;1.0;39;20
08-02-2018;YTD;true;1;64;66857;2.0;39;20
08-02-2018;YTD;true;2;186;145286;2.0;39;20
08-02-2018;YTD;true;3;19;15429;1.0;39;20
09-02-2018;MTD;false;1;40;28000;6.0;9;19
09-02-2018;MTD;false;2;130;89000;4.0;9;19
09-02-2018;MTD;false;3;20;12000;5.0;9;19
09-02-2018;MTD;true;1;13;9000;6.0;9;19
09-02-2018;MTD;true;2;42;28607;4.0;9;19
09-02-2018;MTD;true;3;6;3857;5.0;9;19
09-02-2018;QTD;false;1;100;104000;2.0;40;19
09-02-2018;QTD;false;2;290;226000;2.0;40;19
09-02-2018;QTD;false;3;30;24000;1.0;40;19
09-02-2018;QTD;true;1;66;68714;2.0;40;19
09-02-2018;QTD;true;2;192;149321;2.0;40;19
09-02-2018;QTD;true;3;20;15857;1.0;40;19
09-02-2018;YTD;false;1;100;104000;2.0;40;19
09-02-2018;YTD;false;2;290;226000;2.0;40;19
09-02-2018;YTD;false;3;30;24000;1.0;40;19
09-02-2018;YTD;true;1;66;68714;2.0;40;19
09-02-2018;YTD;true;2;192;149321;2.0;40;19
09-02-2018;YTD;true;3;20;15857;1.0;40;19
10-02-2018;MTD;false;1;40;28000;6.0;10;18
10-02-2018;MTD;false;2;130;89000;4.0;10;18
10-02-2018;MTD;false;3;20;12000;5.0;10;18
10-02-2018;MTD;true;1;14;10000;6.0;10;18
10-02-2018;MTD;true;2;46;31786;4.0;10;18
10-02-2018;MTD;true;3;7;4286;5.0;10;18
10-02-2018;QTD;false;1;100;104000;2.0;41;18
10-02-2018;QTD;false;2;290;226000;2.0;41;18
10-02-2018;QTD;false;3;30;24000;1.0;41;18
10-02-2018;QTD;true;1;68;70571;2.0;41;18
10-02-2018;QTD;true;2;197;153357;2.0;41;18
10-02-2018;QTD;true;3;20;16286;1.0;41;18
10-02-2018;YTD;false;1;100;104000;2.0;41;18
10-02-2018;YTD;false;2;290;226000;2.0;41;18
10-02-2018;YTD;false;3;30;24000;1.0;41;18
10-02-2018;YTD;true;1;68;70571;2.0;41;18
10-02-2018;YTD;true;2;197;153357;2.0;41;18
10-02-2018;YTD;true;3;20;16286;1.0;41;18
11-02-2018;MTD;false;1;40;28000;6.0;11;17
11-02-2018;MTD;false;2;130;89000;4.0;11;17
11-02-2018;MTD;false;3;20;12000;5.0;11;17
11-02-2018;MTD;true;1;16;11000;6.0;11;17
11-02-2018;MTD;true;2;51;34964;4.0;11;17
11-02-2018;MTD;true;3;8;4714;5.0;11;17
11-02-2018;QTD;false;1;100;104000;2.0;42;17
11-02-2018;QTD;false;2;290;226000;2.0;42;17
11-02-2018;QTD;false;3;30;24000;1.0;42;17
11-02-2018;QTD;true;1;70;72429;2.0;42;17
11-02-2018;QTD;true;2;202;157393;2.0;42;17
11-02-2018;QTD;true;3;21;16714;1.0;42;17
11-02-2018;YTD;false;1;100;104000;2.0;42;17
11-02-2018;YTD;false;2;290;226000;2.0;42;17
11-02-2018;YTD;false;3;30;24000;1.0;42;17
11-02-2018;YTD;true;1;70;72429;2.0;42;17
11-02-2018;YTD;true;2;202;157393;2.0;42;17
11-02-2018;YTD;true;3;21;16714;1.0;42;17
12-02-2018;MTD;false;1;40;28000;6.0;12;16
12-02-2018;MTD;false;2;130;89000;4.0;12;16
12-02-2018;MTD;false;3;20;12000;5.0;12;16
12-02-2018;MTD;true;1;17;12000;6.0;12;16
12-02-2018;MTD;true;2;56;38143;4.0;12;16
12-02-2018;MTD;true;3;9;5143;5.0;12;16
12-02-2018;QTD;false;1;100;104000;2.0;43;16
12-02-2018;QTD;false;2;290;226000;2.0;43;16
12-02-2018;QTD;false;3;30;24000;1.0;43;16
12-02-2018;QTD;true;1;71;74286;2.0;43;16
12-02-2018;QTD;true;2;207;161429;2.0;43;16
12-02-2018;QTD;true;3;21;17143;1.0;43;16
12-02-2018;YTD;false;1;100;104000;2.0;43;16
12-02-2018;YTD;false;2;290;226000;2.0;43;16
12-02-2018;YTD;false;3;30;24000;1.0;43;16
12-02-2018;YTD;true;1;71;74286;2.0;43;16
12-02-2018;YTD;true;2;207;161429;2.0;43;16
12-02-2018;YTD;true;3;21;17143;1.0;43;16
13-02-2018;MTD;false;1;40;28000;6.0;13;15
13-02-2018;MTD;false;2;130;89000;4.0;13;15
13-02-2018;MTD;false;3;20;12000;5.0;13;15
13-02-2018;MTD;true;1;19;13000;6.0;13;15
13-02-2018;MTD;true;2;60;41321;4.0;13;15
13-02-2018;MTD;true;3;9;5571;5.0;13;15
13-02-2018;QTD;false;1;100;104000;2.0;44;15
13-02-2018;QTD;false;2;290;226000;2.0;44;15
13-02-2018;QTD;false;3;30;24000;1.0;44;15
13-02-2018;QTD;true;1;73;76143;2.0;44;15
13-02-2018;QTD;true;2;212;165464;2.0;44;15
13-02-2018;QTD;true;3;22;17571;1.0;44;15
13-02-2018;YTD;false;1;100;104000;2.0;44;15
13-02-2018;YTD;false;2;290;226000;2.0;44;15
13-02-2018;YTD;false;3;30;24000;1.0;44;15
13-02-2018;YTD;true;1;73;76143;2.0;44;15
13-02-2018;YTD;true;2;212;165464;2.0;44;15
13-02-2018;YTD;true;3;22;17571;1.0;44;15
14-02-2018;MTD;false;1;40;28000;6.0;14;14
14-02-2018;MTD;false;2;130;89000;4.0;14;14
14-02-2018;MTD;false;3;20;12000;5.0;14;14
14-02-2018;MTD;true;1;20;14000;6.0;14;14
14-02-2018;MTD;true;2;65;44500;4.0;14;14
14-02-2018;MTD;true;3;10;6000;5.0;14;14
14-02-2018;QTD;false;1;100;104000;2.0;45;14
14-02-2018;QTD;false;2;290;226000;2.0;45;14
14-02-2018;QTD;false;3;30;24000;1.0;45;14
14-02-2018;QTD;true;1;75;78000;2.0;45;14
14-02-2018;QTD;true;2;218;169500;2.0;45;14
14-02-2018;QTD;true;3;23;18000;1.0;45;14
14-02-2018;YTD;false;1;100;104000;2.0;45;14
14-02-2018;YTD;false;2;290;226000;2.0;45;14
14-02-2018;YTD;false;3;30;24000;1.0;45;14
14-02-2018;YTD;true;1;75;78000;2.0;45;14
14-02-2018;YTD;true;2;218;169500;2.0;45;14
14-02-2018;YTD;true;3;23;18000;1.0;45;14
15-02-2018;MTD;false;1;40;28000;6.0;15;13
15-02-2018;MTD;false;2;130;89000;4.0;15;13
15-02-2018;MTD;false;3;20;12000;5.0;15;13
15-02-2018;MTD;true;1;21;15000;6.0;15;13
15-02-2018;MTD;true;2;70;47679;4.0;15;13
15-02-2018;MTD;true;3;11;6429;5.0;15;13
15-02-2018;QTD;false;1;100;104000;2.0;46;13
15-02-2018;QTD;false;2;290;226000;2.0;46;13
15-02-2018;QTD;false;3;30;24000;1.0;46;13
15-02-2018;QTD;true;1;77;79857;2.0;46;13
15-02-2018;QTD;true;2;223;173536;2.0;46;13
15-02-2018;QTD;true;3;23;18429;1.0;46;13
15-02-2018;YTD;false;1;100;104000;2.0;46;13
15-02-2018;YTD;false;2;290;226000;2.0;46;13
15-02-2018;YTD;false;3;30;24000;1.0;46;13
15-02-2018;YTD;true;1;77;79857;2.0;46;13
15-02-2018;YTD;true;2;223;173536;2.0;46;13
15-02-2018;YTD;true;3;23;18429;1.0;46;13
16-02-2018;MTD;false;1;40;28000;6.0;16;12
16-02-2018;MTD;false;2;130;89000;4.0;16;12
16-02-2018;MTD;false;3;20;12000;5.0;16;12
16-02-2018;MTD;true;1;23;16000;6.0;16;12
16-02-2018;MTD;true;2;74;50857;4.0;16;12
16-02-2018;MTD;true;3;11;6857;5.0;16;12
16-02-2018;QTD;false;1;100;104000;2.0;47;12
16-02-2018;QTD;false;2;290;226000;2.0;47;12
16-02-2018;QTD;false;3;30;24000;1.0;47;12
16-02-2018;QTD;true;1;79;81714;2.0;47;12
16-02-2018;QTD;true;2;228;177571;2.0;47;12
16-02-2018;QTD;true;3;24;18857;1.0;47;12
16-02-2018;YTD;false;1;100;104000;2.0;47;12
16-02-2018;YTD;false;2;290;226000;2.0;47;12
16-02-2018;YTD;false;3;30;24000;1.0;47;12
16-02-2018;YTD;true;1;79;81714;2.0;47;12
16-02-2018;YTD;true;2;228;177571;2.0;47;12
16-02-2018;YTD;true;3;24;18857;1.0;47;12
17-02-2018;MTD;false;1;40;28000;6.0;17;11
17-02-2018;MTD;false;2;130;89000;4.0;17;11
17-02-2018;MTD;false;3;20;12000;5.0;17;11
17-02-2018;MTD;true;1;24;17000;6.0;17;11
17-02-2018;MTD;true;2;79;54036;4.0;17;11
17-02-2018;MTD;true;3;12;7286;5.0;17;11
17-02-2018;QTD;false;1;100;104000;2.0;48;11
17-02-2018;QTD;false;2;290;226000;2.0;48;11
17-02-2018;QTD;false;3;30;24000;1.0;48;11
17-02-2018;QTD;true;1;80;83571;2.0;48;11
17-02-2018;QTD;true;2;233;181607;2.0;48;11
17-02-2018;QTD;true;3;24;19286;1.0;48;11
17-02-2018;YTD;false;1;100;104000;2.0;48;11
17-02-2018;YTD;false;2;290;226000;2.0;48;11
17-02-2018;YTD;false;3;30;24000;1.0;48;11
17-02-2018;YTD;true;1;80;83571;2.0;48;11
17-02-2018;YTD;true;2;233;181607;2.0;48;11
17-02-2018;YTD;true;3;24;19286;1.0;48;11
18-02-2018;MTD;false;1;40;28000;6.0;18;10
18-02-2018;MTD;false;2;130;89000;4.0;18;10
18-02-2018;MTD;false;3;20;12000;5.0;18;10
18-02-2018;MTD;true;1;26;18000;6.0;18;10
18-02-2018;MTD;true;2;84;57214;4.0;18;10
18-02-2018;MTD;true;3;13;7714;5.0;18;10
18-02-2018;QTD;false;1;100;104000;2.0;49;10
18-02-2018;QTD;false;2;290;226000;2.0;49;10
18-02-2018;QTD;false;3;30;24000;1.0;49;10
18-02-2018;QTD;true;1;82;85429;2.0;49;10
18-02-2018;QTD;true;2;238;185643;2.0;49;10
18-02-2018;QTD;true;3;25;19714;1.0;49;10
18-02-2018;YTD;false;1;100;104000;2.0;49;10
18-02-2018;YTD;false;2;290;226000;2.0;49;10
18-02-2018;YTD;false;3;30;24000;1.0;49;10
18-02-2018;YTD;true;1;82;85429;2.0;49;10
18-02-2018;YTD;true;2;238;185643;2.0;49;10
18-02-2018;YTD;true;3;25;19714;1.0;49;10
19-02-2018;MTD;false;1;40;28000;6.0;19;9
19-02-2018;MTD;false;2;130;89000;4.0;19;9
19-02-2018;MTD;false;3;20;12000;5.0;19;9
19-02-2018;MTD;true;1;27;19000;6.0;19;9
19-02-2018;MTD;true;2;88;60393;4.0;19;9
19-02-2018;MTD;true;3;14;8143;5.0;19;9
19-02-2018;QTD;false;1;100;104000;2.0;50;9
19-02-2018;QTD;false;2;290;226000;2.0;50;9
19-02-2018;QTD;false;3;30;24000;1.0;50;9
19-02-2018;QTD;true;1;84;87286;2.0;50;9
19-02-2018;QTD;true;2;243;189679;2.0;50;9
19-02-2018;QTD;true;3;25;20143;1.0;50;9
19-02-2018;YTD;false;1;100;104000;2.0;50;9
19-02-2018;YTD;false;2;290;226000;2.0;50;9
19-02-2018;YTD;false;3;30;24000;1.0;50;9
19-02-2018;YTD;true;1;84;87286;2.0;50;9
19-02-2018;YTD;true;2;243;189679;2.0;50;9
19-02-2018;YTD;true;3;25;20143;1.0;50;9
20-02-2018;MTD;false;1;40;28000;6.0;20;8
20-02-2018;MTD;false;2;130;89000;4.0;20;8
20-02-2018;MTD;false;3;20;12000;5.0;20;8
20-02-2018;MTD;true;1;29;20000;6.0;20;8
20-02-2018;MTD;true;2;93;63571;4.0;20;8
20-02-2018;MTD;true;3;14;8571;5.0;20;8
20-02-2018;QTD;false;1;100;104000;2.0;51;8
20-02-2018;QTD;false;2;290;226000;2.0;51;8
20-02-2018;QTD;false;3;30;24000;1.0;51;8
20-02-2018;QTD;true;1;86;89143;2.0;51;8
20-02-2018;QTD;true;2;249;193714;2.0;51;8
20-02-2018;QTD;true;3;26;20571;1.0;51;8
20-02-2018;YTD;false;1;100;104000;2.0;51;8
20-02-2018;YTD;false;2;290;226000;2.0;51;8
20-02-2018;YTD;false;3;30;24000;1.0;51;8
20-02-2018;YTD;true;1;86;89143;2.0;51;8
20-02-2018;YTD;true;2;249;193714;2.0;51;8
20-02-2018;YTD;true;3;26;20571;1.0;51;8
21-02-2018;MTD;false;1;40;28000;6.0;21;7
21-02-2018;MTD;false;2;130;89000;4.0;21;7
21-02-2018;MTD;false;3;20;12000;5.0;21;7
21-02-2018;MTD;true;1;30;21000;6.0;21;7
21-02-2018;MTD;true;2;98;66750;4.0;21;7
21-02-2018;MTD;true;3;15;9000;5.0;21;7
21-02-2018;QTD;false;1;100;104000;2.0;52;7
21-02-2018;QTD;false;2;290;226000;2.0;52;7
21-02-2018;QTD;false;3;30;24000;1.0;52;7
21-02-2018;QTD;true;1;88;91000;2.0;52;7
21-02-2018;QTD;true;2;254;197750;2.0;52;7
21-02-2018;QTD;true;3;26;21000;1.0;52;7
21-02-2018;YTD;false;1;100;104000;2.0;52;7
21-02-2018;YTD;false;2;290;226000;2.0;52;7
21-02-2018;YTD;false;3;30;24000;1.0;52;7
21-02-2018;YTD;true;1;88;91000;2.0;52;7
21-02-2018;YTD;true;2;254;197750;2.0;52;7
21-02-2018;YTD;true;3;26;21000;1.0;52;7
22-02-2018;MTD;false;1;40;28000;6.0;22;6
22-02-2018;MTD;false;2;130;89000;4.0;22;6
22-02-2018;MTD;false;3;20;12000;5.0;22;6
22-02-2018;MTD;true;1;31;22000;6.0;22;6
22-02-2018;MTD;true;2;102;69929;4.0;22;6
22-02-2018;MTD;true;3;16;9429;5.0;22;6
22-02-2018;QTD;false;1;100;104000;2.0;53;6
22-02-2018;QTD;false;2;290;226000;2.0;53;6
22-02-2018;QTD;false;3;30;24000;1.0;53;6
22-02-2018;QTD;true;1;89;92857;2.0;53;6
22-02-2018;QTD;true;2;259;201786;2.0;53;6
22-02-2018;QTD;true;3;27;21429;1.0;53;6
22-02-2018;YTD;false;1;100;104000;2.0;53;6
22-02-2018;YTD;false;2;290;226000;2.0;53;6
22-02-2018;YTD;false;3;30;24000;1.0;53;6
22-02-2018;YTD;true;1;89;92857;2.0;53;6
22-02-2018;YTD;true;2;259;201786;2.0;53;6
22-02-2018;YTD;true;3;27;21429;1.0;53;6
23-02-2018;MTD;false;1;40;28000;6.0;23;5
23-02-2018;MTD;false;2;130;89000;4.0;23;5
23-02-2018;MTD;false;3;20;12000;5.0;23;5
23-02-2018;MTD;true;1;33;23000;6.0;23;5
23-02-2018;MTD;true;2;107;73107;4.0;23;5
23-02-2018;MTD;true;3;16;9857;5.0;23;5
23-02-2018;QTD;false;1;100;104000;2.0;54;5
23-02-2018;QTD;false;2;290;226000;2.0;54;5
23-02-2018;QTD;false;3;30;24000;1.0;54;5
23-02-2018;QTD;true;1;91;94714;2.0;54;5
23-02-2018;QTD;true;2;264;205821;2.0;54;5
23-02-2018;QTD;true;3;27;21857;1.0;54;5
23-02-2018;YTD;false;1;100;104000;2.0;54;5
23-02-2018;YTD;false;2;290;226000;2.0;54;5
23-02-2018;YTD;false;3;30;24000;1.0;54;5
23-02-2018;YTD;true;1;91;94714;2.0;54;5
23-02-2018;YTD;true;2;264;205821;2.0;54;5
23-02-2018;YTD;true;3;27;21857;1.0;54;5
24-02-2018;MTD;false;1;40;28000;6.0;24;4
24-02-2018;MTD;false;2;130;89000;4.0;24;4
24-02-2018;MTD;false;3;20;12000;5.0;24;4
24-02-2018;MTD;true;1;34;24000;6.0;24;4
24-02-2018;MTD;true;2;111;76286;4.0;24;4
24-02-2018;MTD;true;3;17;10286;5.0;24;4
24-02-2018;QTD;false;1;100;104000;2.0;55;4
24-02-2018;QTD;false;2;290;226000;2.0;55;4
24-02-2018;QTD;false;3;30;24000;1.0;55;4
24-02-2018;QTD;true;1;93;96571;2.0;55;4
24-02-2018;QTD;true;2;269;209857;2.0;55;4
24-02-2018;QTD;true;3;28;22286;1.0;55;4
24-02-2018;YTD;false;1;100;104000;2.0;55;4
24-02-2018;YTD;false;2;290;226000;2.0;55;4
24-02-2018;YTD;false;3;30;24000;1.0;55;4
24-02-2018;YTD;true;1;93;96571;2.0;55;4
24-02-2018;YTD;true;2;269;209857;2.0;55;4
24-02-2018;YTD;true;3;28;22286;1.0;55;4
25-02-2018;MTD;false;1;40;28000;6.0;25;3
25-02-2018;MTD;false;2;130;89000;4.0;25;3
25-02-2018;MTD;false;3;20;12000;5.0;25;3
25-02-2018;MTD;true;1;36;25000;6.0;25;3
