date_ref;period;store_id;nb_deliveries;avg_delivery_time;nb_late_deliveries
15-03-2018;YTD;1;26;2.1153846153846154;7
15-03-2018;YTD;2;82;1.9268292682926829;22
15-03-2018;YTD;3;7;2.142857142857143;1
16-03-2018;MTD;1;4;1.75;0
16-03-2018;MTD;2;20;1.9;3
16-03-2018;MTD;3;3;2.3333333333333335;1
16-03-2018;QTD;1;27;2.074074074074074;7
16-03-2018;QTD;2;84;1.9166666666666667;22
16-03-2018;QTD;3;7;2.142857142857143;1
16-03-2018;YTD;1;27;2.074074074074074;7
16-03-2018;YTD;2;84;1.9166666666666667;22
16-03-2018;YTD;3;7;2.142857142857143;1
17-03-2018;MTD;1;4;1.75;0
17-03-2018;MTD;2;20;1.9;3
17-03-2018;MTD;3;4;2.25;2
17-03-2018;QTD;1;27;2.074074074074074;7
17-03-2018;QTD;2;84;1.9166666666666667;22
17-03-2018;QTD;3;8;2.125;2
17-03-2018;YTD;1;27;2.074074074074074;7
17-03-2018;YTD;2;84;1.9166666666666667;22
17-03-2018;YTD;3;8;2.125;2
18-03-2018;MTD;1;4;1.75;0
18-03-2018;MTD;2;21;1.9523809523809523;4
18-03-2018;MTD;3;4;2.25;2
18-03-2018;QTD;1;27;2.074074074074074;7
18-03-2018;QTD;2;85;1.9294117647058824;23
18-03-2018;QTD;3;8;2.125;2
18-03-2018;YTD;1;27;2.074074074074074;7
18-03-2018;YTD;2;85;1.9294117647058824;23
18-03-2018;YTD;3;8;2.125;2
19-03-2018;MTD;1;4;1.75;0
19-03-2018;MTD;2;23;1.9130434782608696;4
19-03-2018;MTD;3;5;2.0;2
19-03-2018;QTD;1;27;2.074074074074074;7
19-03-2018;QTD;2;87;1.9195402298850575;23
19-03-2018;QTD;3;9;2.0;2
19-03-2018;YTD;1;27;2.074074074074074;7
19-03-2018;YTD;2;87;1.9195402298850575;23
19-03-2018;YTD;3;9;2.0;2
20-03-2018;MTD;1;5;2.0;1
20-03-2018;MTD;2;25;1.84;4
20-03-2018;MTD;3;5;2.0;2
20-03-2018;QTD;1;28;2.107142857142857;8
20-03-2018;QTD;2;89;1.898876404494382;23
20-03-2018;QTD;3;9;2.0;2
20-03-2018;YTD;1;28;2.107142857142857;8
20-03-2018;YTD;2;89;1.898876404494382;23
20-03-2018;YTD;3;9;2.0;2
21-03-2018;MTD;1;5;2.0;1
21-03-2018;MTD;2;26;1.8461538461538463;4
21-03-2018;MTD;3;6;2.0;2
21-03-2018;QTD;1;28;2.107142857142857;8
21-03-2018;QTD;2;90;1.9;23
21-03-2018;QTD;3;10;2.0;2
21-03-2018;YTD;1;28;2.107142857142857;8
21-03-2018;YTD;2;90;1.9;23
21-03-2018;YTD;3;10;2.0;2
22-03-2018;MTD;1;5;2.0;1
22-03-2018;MTD;2;26;1.8461538461538463;4
22-03-2018;MTD;3;6;2.0;2
22-03-2018;QTD;1;28;2.107142857142857;8
22-03-2018;QTD;2;90;1.9;23
22-03-2018;QTD;3;10;2.0;2
22-03-2018;YTD;1;28;2.107142857142857;8
22-03-2018;YTD;2;90;1.9;23
22-03-2018;YTD;3;10;2.0;2
23-03-2018;MTD;1;5;2.0;1
23-03-2018;MTD;2;30;1.8666666666666667;6
23-03-2018;MTD;3;6;2.0;2
23-03-2018;QTD;1;28;2.107142857142857;8
23-03-2018;QTD;2;94;1.9042553191489362;25
23-03-2018;QTD;3;10;2.0;2
23-03-2018;YTD;1;28;2.107142857142857;8
23-03-2018;YTD;2;94;1.9042553191489362;25
23-03-2018;YTD;3;10;2.0;2
24-03-2018;MTD;1;5;2.0;1
24-03-2018;MTD;2;30;1.8666666666666667;6
24-03-2018;MTD;3;6;2.0;2
24-03-2018;QTD;1;28;2.107142857142857;8
24-03-2018;QTD;2;94;1.9042553191489362;25
24-03-2018;QTD;3;10;2.0;2
24-03-2018;YTD;1;28;2.107142857142857;8
24-03-2018;YTD;2;94;1.9042553191489362;25
24-03-2018;YTD;3;10;2.0;2
25-03-2018;MTD;1;5;2.0;1
25-03-2018;MTD;2;31;1.8064516129032258;6
25-03-2018;MTD;3;6;2.0;2
25-03-2018;QTD;1;28;2.107142857142857;8
25-03-2018;QTD;2;95;1.8842105263157896;25
25-03-2018;QTD;3;10;2.0;2
25-03-2018;YTD;1;28;2.107142857142857;8
25-03-2018;YTD;2;95;1.8842105263157896;25
25-03-2018;YTD;3;10;2.0;2
26-03-2018;MTD;1;6;1.8333333333333333;1
26-03-2018;MTD;2;33;1.8484848484848484;6
26-03-2018;MTD;3;6;2.0;2
26-03-2018;QTD;1;29;2.0689655172413794;8
26-03-2018;QTD;2;97;1.8969072164948453;25
26-03-2018;QTD;3;10;2.0;2
26-03-2018;YTD;1;29;2.0689655172413794;8
26-03-2018;YTD;2;97;1.8969072164948453;25
26-03-2018;YTD;3;10;2.0;2
27-03-2018;MTD;1;6;1.8333333333333333;1
27-03-2018;MTD;2;34;1.8823529411764706;7
27-03-2018;MTD;3;6;2.0;2
27-03-2018;QTD;1;29;2.0689655172413794;8
27-03-2018;QTD;2;98;1.9081632653061225;26
27-03-2018;QTD;3;10;2.0;2
27-03-2018;YTD;1;29;2.0689655172413794;8
27-03-2018;YTD;2;98;1.9081632653061225;26
27-03-2018;YTD;3;10;2.0;2
28-03-2018;MTD;1;7;1.8571428571428572;1
28-03-2018;MTD;2;37;1.8918918918918919;7
28-03-2018;MTD;3;6;2.0;2
28-03-2018;QTD;1;30;2.066666666666667;8
28-03-2018;QTD;2;101;1.9108910891089108;26
28-03-2018;QTD;3;10;2.0;2
28-03-2018;YTD;1;30;2.066666666666667;8
28-03-2018;YTD;2;101;1.9108910891089108;26
28-03-2018;YTD;3;10;2.0;2
29-03-2018;MTD;1;9;2.0;2
29-03-2018;MTD;2;38;1.868421052631579;7
29-03-2018;MTD;3;6;2.0;2
29-03-2018;QTD;1;32;2.09375;9
29-03-2018;QTD;2;102;1.9019607843137254;26
29-03-2018;QTD;3;10;2.0;2
29-03-2018;YTD;1;32;2.09375;9
29-03-2018;YTD;2;102;1.9019607843137254;26
29-03-2018;YTD;3;10;2.0;2
30-03-2018;MTD;1;9;2.0;2
30-03-2018;MTD;2;39;1.8717948717948718;7
30-03-2018;MTD;3;6;2.0;2
30-03-2018;QTD;1;32;2.09375;9
30-03-2018;QTD;2;103;1.9029126213592233;26
30-03-2018;QTD;3;10;2.0;2
30-03-2018;YTD;1;32;2.09375;9
30-03-2018;YTD;2;103;1.9029126213592233;26
30-03-2018;YTD;3;10;2.0;2
31-03-2018;MTD;1;10;1.9;2
31-03-2018;MTD;2;39;1.8717948717948718;7
31-03-2018;MTD;3;6;2.0;2
31-03-2018;QTD;1;33;2.0606060606060606;9
31-03-2018;QTD;2;103;1.9029126213592233;26
31-03-2018;QTD;3;10;2.0;2
31-03-2018;YTD;1;33;2.0606060606060606;9
31-03-2018;YTD;2;103;1.9029126213592233;26
31-03-2018;YTD;3;10;2.0;2
01-04-2018;YTD;1;33;2.0606060606060606;9
01-04-2018;YTD;2;103;1.9029126213592233;26
01-04-2018;YTD;3;10;2.0;2
02-04-2018;MTD;2;1;2.0;1
02-04-2018;QTD;2;1;2.0;1
02-04-2018;YTD;1;33;2.0606060606060606;9
02-04-2018;YTD;2;104;1.9038461538461537;27
02-04-2018;YTD;3;10;2.0;2
03-04-2018;MTD;1;1;2.0;0
03-04-2018;MTD;2;1;2.0;1
03-04-2018;MTD;3;1;3.0;0
03-04-2018;QTD;1;1;2.0;0
03-04-2018;QTD;2;1;2.0;1
03-04-2018;QTD;3;1;3.0;0
03-04-2018;YTD;1;34;2.0588235294117645;9
03-04-2018;YTD;2;104;1.9038461538461537;27
03-04-2018;YTD;3;11;2.090909090909091;2
04-04-2018;MTD;1;2;2.0;0
04-04-2018;MTD;2;3;1.6666666666666667;1
04-04-2018;MTD;3;1;3.0;0
04-04-2018;QTD;1;2;2.0;0
04-04-2018;QTD;2;3;1.6666666666666667;1
04-04-2018;QTD;3;1;3.0;0
04-04-2018;YTD;1;35;2.057142857142857;9
04-04-2018;YTD;2;106;1.8962264150943395;27
04-04-2018;YTD;3;11;2.090909090909091;2
05-04-2018;MTD;1;2;2.0;0
05-04-2018;MTD;2;3;1.6666666666666667;1
05-04-2018;MTD;3;1;3.0;0
05-04-2018;QTD;1;2;2.0;0
05-04-2018;QTD;2;3;1.6666666666666667;1
05-04-2018;QTD;3;1;3.0;0
05-04-2018;YTD;1;35;2.057142857142857;9
05-04-2018;YTD;2;106;1.8962264150943395;27
05-04-2018;YTD;3;11;2.090909090909091;2
06-04-2018;MTD;1;3;1.6666666666666667;0
06-04-2018;MTD;2;4;1.5;1
06-04-2018;MTD;3;1;3.0;0
06-04-2018;QTD;1;3;1.6666666666666667;0
06-04-2018;QTD;2;4;1.5;1
06-04-2018;QTD;3;1;3.0;0
06-04-2018;YTD;1;36;2.0277777777777777;9
06-04-2018;YTD;2;107;1.8878504672897196;27
06-04-2018;YTD;3;11;2.090909090909091;2
07-04-2018;MTD;1;3;1.6666666666666667;0
07-04-2018;MTD;2;5;1.6;2
07-04-2018;MTD;3;1;3.0;0
07-04-2018;QTD;1;3;1.6666666666666667;0
07-04-2018;QTD;2;5;1.6;2
07-04-2018;QTD;3;1;3.0;0
07-04-2018;YTD;1;36;2.0277777777777777;9
07-04-2018;YTD;2;108;1.8888888888888888;28
07-04-2018;YTD;3;11;2.090909090909091;2
08-04-2018;MTD;1;4;1.75;0
08-04-2018;MTD;2;7;2.0;3
08-04-2018;MTD;3;1;3.0;0
08-04-2018;QTD;1;4;1.75;0
08-04-2018;QTD;2;7;2.0;3
08-04-2018;QTD;3;1;3.0;0
08-04-2018;YTD;1;37;2.027027027027027;9
08-04-2018;YTD;2;110;1.9090909090909092;29
08-04-2018;YTD;3;11;2.090909090909091;2
09-04-2018;MTD;1;5;1.8;0
09-04-2018;MTD;2;7;2.0;3
09-04-2018;MTD;3;1;3.0;0
09-04-2018;QTD;1;5;1.8;0
09-04-2018;QTD;2;7;2.0;3
09-04-2018;QTD;3;1;3.0;0
09-04-2018;YTD;1;38;2.026315789473684;9
09-04-2018;YTD;2;110;1.9090909090909092;29
09-04-2018;YTD;3;11;2.090909090909091;2
10-04-2018;MTD;1;5;1.8;0
10-04-2018;MTD;2;9;2.0;4
10-04-2018;MTD;3;1;3.0;0
10-04-2018;QTD;1;5;1.8;0
10-04-2018;QTD;2;9;2.0;4
10-04-2018;QTD;3;1;3.0;0
10-04-2018;YTD;1;38;2.026315789473684;9
10-04-2018;YTD;2;112;1.9107142857142858;30
10-04-2018;YTD;3;11;2.090909090909091;2
11-04-2018;MTD;1;6;2.0;0
11-04-2018;MTD;2;10;2.1;5
11-04-2018;MTD;3;2;2.5;0
11-04-2018;QTD;1;6;2.0;0
11-04-2018;QTD;2;10;2.1;5
11-04-2018;QTD;3;2;2.5;0
11-04-2018;YTD;1;39;2.051282051282051;9
11-04-2018;YTD;2;113;1.920353982300885;31
11-04-2018;YTD;3;12;2.0833333333333335;2
12-04-2018;MTD;1;6;2.0;0
12-04-2018;MTD;2;11;2.1818181818181817;6
12-04-2018;MTD;3;2;2.5;0
12-04-2018;QTD;1;6;2.0;0
12-04-2018;QTD;2;11;2.1818181818181817;6
12-04-2018;QTD;3;2;2.5;0
12-04-2018;YTD;1;39;2.051282051282051;9
12-04-2018;YTD;2;114;1.9298245614035088;32
12-04-2018;YTD;3;12;2.0833333333333335;2
13-04-2018;MTD;1;6;2.0;0
13-04-2018;MTD;2;12;2.0833333333333335;6
13-04-2018;MTD;3;2;2.5;0
13-04-2018;QTD;1;6;2.0;0
13-04-2018;QTD;2;12;2.0833333333333335;6
13-04-2018;QTD;3;2;2.5;0
13-04-2018;YTD;1;39;2.051282051282051;9
13-04-2018;YTD;2;115;1.9217391304347826;32
13-04-2018;YTD;3;12;2.0833333333333335;2
14-04-2018;MTD;1;6;2.0;0
14-04-2018;MTD;2;12;2.0833333333333335;6
14-04-2018;MTD;3;2;2.5;0
14-04-2018;QTD;1;6;2.0;0
14-04-2018;QTD;2;12;2.0833333333333335;6
14-04-2018;QTD;3;2;2.5;0
14-04-2018;YTD;1;39;2.051282051282051;9
14-04-2018;YTD;2;115;1.9217391304347826;32
14-04-2018;YTD;3;12;2.0833333333333335;2
15-04-2018;MTD;1;6;2.0;0
15-04-2018;MTD;2;13;2.076923076923077;7
15-04-2018;MTD;3;2;2.5;0
15-04-2018;QTD;1;6;2.0;0
15-04-2018;QTD;2;13;2.076923076923077;7
15-04-2018;QTD;3;2;2.5;0
15-04-2018;YTD;1;39;2.051282051282051;9
15-04-2018;YTD;2;116;1.9224137931034482;33
15-04-2018;YTD;3;12;2.0833333333333335;2
16-04-2018;MTD;1;7;2.142857142857143;0
16-04-2018;MTD;2;14;2.0714285714285716;8
16-04-2018;MTD;3;2;2.5;0
16-04-2018;QTD;1;7;2.142857142857143;0
16-04-2018;QTD;2;14;2.0714285714285716;8
16-04-2018;QTD;3;2;2.5;0
16-04-2018;YTD;1;40;2.075;9
16-04-2018;YTD;2;117;1.9230769230769231;34
16-04-2018;YTD;3;12;2.0833333333333335;2
17-04-2018;MTD;1;7;2.142857142857143;0
17-04-2018;MTD;2;16;2.0625;8
17-04-2018;MTD;3;2;2.5;0
17-04-2018;QTD;1;7;2.142857142857143;0
17-04-2018;QTD;2;16;2.0625;8
17-04-2018;QTD;3;2;2.5;0
17-04-2018;YTD;1;40;2.075;9
17-04-2018;YTD;2;119;1.9243697478991597;34
17-04-2018;YTD;3;12;2.0833333333333335;2
18-04-2018;MTD;1;8;2.125;0
18-04-2018;MTD;2;17;2.0588235294117645;9
18-04-2018;MTD;3;2;2.5;0
18-04-2018;QTD;1;8;2.125;0
18-04-2018;QTD;2;17;2.0588235294117645;9
18-04-2018;QTD;3;2;2.5;0
18-04-2018;YTD;1;41;2.073170731707317;9
18-04-2018;YTD;2;120;1.925;35
18-04-2018;YTD;3;12;2.0833333333333335;2
19-04-2018;MTD;1;8;2.125;0
19-04-2018;MTD;2;19;2.0526315789473686;10
19-04-2018;MTD;3;2;2.5;0
19-04-2018;QTD;1;8;2.125;0
19-04-2018;QTD;2;19;2.0526315789473686;10
19-04-2018;QTD;3;2;2.5;0
19-04-2018;YTD;1;41;2.073170731707317;9
19-04-2018;YTD;2;122;1.9262295081967213;36
19-04-2018;YTD;3;12;2.0833333333333335;2
20-04-2018;MTD;1;8;2.125;0
20-04-2018;MTD;2;19;2.0526315789473686;10
20-04-2018;MTD;3;2;2.5;0
20-04-2018;QTD;1;8;2.125;0
20-04-2018;QTD;2;19;2.0526315789473686;10
20-04-2018;QTD;3;2;2.5;0
20-04-2018;YTD;1;41;2.073170731707317;9
20-04-2018;YTD;2;122;1.9262295081967213;36
20-04-2018;YTD;3;12;2.0833333333333335;2
21-04-2018;MTD;1;8;2.125;0
21-04-2018;MTD;2;20;2.1;11
21-04-2018;MTD;3;2;2.5;0
21-04-2018;QTD;1;8;2.125;0
21-04-2018;QTD;2;20;2.1;11
21-04-2018;QTD;3;2;2.5;0
21-04-2018;YTD;1;41;2.073170731707317;9
21-04-2018;YTD;2;123;1.934959349593496;37
21-04-2018;YTD;3;12;2.0833333333333335;2
22-04-2018;MTD;1;8;2.125;0
22-04-2018;MTD;2;22;2.1363636363636362;13
22-04-2018;MTD;3;2;2.5;0
22-04-2018;QTD;1;8;2.125;0
22-04-2018;QTD;2;22;2.1363636363636362;13
22-04-2018;QTD;3;2;2.5;0
22-04-2018;YTD;1;41;2.073170731707317;9
22-04-2018;YTD;2;125;1.944;39
22-04-2018;YTD;3;12;2.0833333333333335;2
23-04-2018;MTD;1;9;2.2222222222222223;1
23-04-2018;MTD;2;23;2.130434782608696;13
23-04-2018;MTD;3;2;2.5;0
23-04-2018;QTD;1;9;2.2222222222222223;1
23-04-2018;QTD;2;23;2.130434782608696;13
23-04-2018;QTD;3;2;2.5;0
23-04-2018;YTD;1;42;2.0952380952380953;10
23-04-2018;YTD;2;126;1.9444444444444444;39
23-04-2018;YTD;3;12;2.0833333333333335;2
24-04-2018;MTD;1;9;2.2222222222222223;1
24-04-2018;MTD;2;23;2.130434782608696;13
24-04-2018;MTD;3;2;2.5;0
24-04-2018;QTD;1;9;2.2222222222222223;1
24-04-2018;QTD;2;23;2.130434782608696;13
24-04-2018;QTD;3;2;2.5;0
24-04-2018;YTD;1;42;2.0952380952380953;10
24-04-2018;YTD;2;126;1.9444444444444444;39
24-04-2018;YTD;3;12;2.0833333333333335;2
25-04-2018;MTD;1;9;2.2222222222222223;1
25-04-2018;MTD;2;23;2.130434782608696;13
25-04-2018;MTD;3;2;2.5;0
25-04-2018;QTD;1;9;2.2222222222222223;1
25-04-2018;QTD;2;23;2.130434782608696;13
25-04-2018;QTD;3;2;2.5;0
25-04-2018;YTD;1;42;2.0952380952380953;10
25-04-2018;YTD;2;126;1.9444444444444444;39
25-04-2018;YTD;3;12;2.0833333333333335;2
26-04-2018;MTD;1;9;2.2222222222222223;1
26-04-2018;MTD;2;23;2.130434782608696;13
26-04-2018;MTD;3;2;2.5;0
26-04-2018;QTD;1;9;2.2222222222222223;1
26-04-2018;QTD;2;23;2.130434782608696;13
26-04-2018;QTD;3;2;2.5;0
26-04-2018;YTD;1;42;2.0952380952380953;10
26-04-2018;YTD;2;126;1.9444444444444444;39
26-04-2018;YTD;3;12;2.0833333333333335;2
27-04-2018;MTD;1;10;2.1;1
27-04-2018;MTD;2;24;2.125;14
27-04-2018;MTD;3;2;2.5;0
27-04-2018;QTD;1;10;2.1;1
27-04-2018;QTD;2;24;2.125;14
27-04-2018;QTD;3;2;2.5;0
27-04-2018;YTD;1;43;2.0697674418604652;10
27-04-2018;YTD;2;127;1.9448818897637796;40
27-04-2018;YTD;3;12;2.0833333333333335;2
28-04-2018;MTD;1;11;2.090909090909091;1
28-04-2018;MTD;2;27;2.2222222222222223;16
28-04-2018;MTD;3;2;2.5;0
28-04-2018;QTD;1;11;2.090909090909091;1
28-04-2018;QTD;2;27;2.2222222222222223;16
28-04-2018;QTD;3;2;2.5;0
28-04-2018;YTD;1;44;2.0681818181818183;10
28-04-2018;YTD;2;130;1.9692307692307693;42
28-04-2018;YTD;3;12;2.0833333333333335;2
29-04-2018;MTD;1;11;2.090909090909091;1
29-04-2018;MTD;2;27;2.2222222222222223;16
29-04-2018;MTD;3;2;2.5;0
29-04-2018;QTD;1;11;2.090909090909091;1
29-04-2018;QTD;2;27;2.2222222222222223;16
29-04-2018;QTD;3;2;2.5;0
29-04-2018;YTD;1;44;2.0681818181818183;10
29-04-2018;YTD;2;130;1.9692307692307693;42
29-04-2018;YTD;3;12;2.0833333333333335;2
30-04-2018;MTD;1;11;2.090909090909091;1
30-04-2018;MTD;2;28;2.25;16
30-04-2018;MTD;3;2;2.5;0
30-04-2018;QTD;1;11;2.090909090909091;1
30-04-2018;QTD;2;28;2.25;16
30-04-2018;QTD;3;2;2.5;0
30-04-2018;YTD;1;44;2.0681818181818183;10
30-04-2018;YTD;2;131;1.9770992366412214;42
30-04-2018;YTD;3;12;2.0833333333333335;2
01-05-2018;MTD;2;3;2.3333333333333335;0
01-05-2018;MTD;3;1;1.0;0
01-05-2018;QTD;1;11;2.090909090909091;1
01-05-2018;QTD;2;31;2.2580645161290325;16
01-05-2018;QTD;3;3;2.0;0
01-05-2018;YTD;1;44;2.0681818181818183;10
01-05-2018;YTD;2;134;1.9850746268656716;42
01-05-2018;YTD;3;13;2.0;2
02-05-2018;MTD;2;3;2.3333333333333335;0
02-05-2018;MTD;3;1;1.0;0
02-05-2018;QTD;1;11;2.090909090909091;1
02-05-2018;QTD;2;31;2.2580645161290325;16
02-05-2018;QTD;3;3;2.0;0
02-05-2018;YTD;1;44;2.0681818181818183;10
02-05-2018;YTD;2;134;1.9850746268656716;42
02-05-2018;YTD;3;13;2.0;2
03-05-2018;MTD;1;1;1.0;0
03-05-2018;MTD;2;3;2.3333333333333335;0
03-05-2018;MTD;3;2;2.0;1
03-05-2018;QTD;1;12;2.0;1
03-05-2018;QTD;2;31;2.2580645161290325;16
03-05-2018;QTD;3;4;2.25;1
03-05-2018;YTD;1;45;2.0444444444444443;10
03-05-2018;YTD;2;134;1.9850746268656716;42
03-05-2018;YTD;3;14;2.0714285714285716;3
04-05-2018;MTD;1;1;1.0;0
04-05-2018;MTD;2;5;2.2;1
04-05-2018;MTD;3;3;1.6666666666666667;1
04-05-2018;QTD;1;12;2.0;1
04-05-2018;QTD;2;33;2.242424242424242;17
04-05-2018;QTD;3;5;2.0;1
04-05-2018;YTD;1;45;2.0444444444444443;10
04-05-2018;YTD;2;136;1.9852941176470589;43
04-05-2018;YTD;3;15;2.0;3
05-05-2018;MTD;1;1;1.0;0
05-05-2018;MTD;2;6;2.1666666666666665;1
05-05-2018;MTD;3;3;1.6666666666666667;1
05-05-2018;QTD;1;12;2.0;1
05-05-2018;QTD;2;34;2.235294117647059;17
05-05-2018;QTD;3;5;2.0;1
05-05-2018;YTD;1;45;2.0444444444444443;10
05-05-2018;YTD;2;137;1.9854014598540146;43
05-05-2018;YTD;3;15;2.0;3
06-05-2018;MTD;1;1;1.0;0
06-05-2018;MTD;2;7;2.2857142857142856;2
06-05-2018;MTD;3;3;1.6666666666666667;1
06-05-2018;QTD;1;12;2.0;1
06-05-2018;QTD;2;35;2.257142857142857;18
06-05-2018;QTD;3;5;2.0;1
06-05-2018;YTD;1;45;2.0444444444444443;10
06-05-2018;YTD;2;138;1.9927536231884058;44
06-05-2018;YTD;3;15;2.0;3
07-05-2018;MTD;1;1;1.0;0
07-05-2018;MTD;2;10;2.0;3
07-05-2018;MTD;3;3;1.6666666666666667;1
07-05-2018;QTD;1;12;2.0;1
07-05-2018;QTD;2;38;2.1842105263157894;19
07-05-2018;QTD;3;5;2.0;1
07-05-2018;YTD;1;45;2.0444444444444443;10
07-05-2018;YTD;2;141;1.9787234042553192;45
07-05-2018;YTD;3;15;2.0;3
08-05-2018;MTD;1;1;1.0;0
08-05-2018;MTD;2;11;2.090909090909091;4
08-05-2018;MTD;3;4;1.5;1
08-05-2018;QTD;1;12;2.0;1
08-05-2018;QTD;2;39;2.2051282051282053;20
08-05-2018;QTD;3;6;1.8333333333333333;1
08-05-2018;YTD;1;45;2.0444444444444443;10
08-05-2018;YTD;2;142;1.9859154929577465;46
08-05-2018;YTD;3;16;1.9375;3
09-05-2018;MTD;1;1;1.0;0
09-05-2018;MTD;2;11;2.090909090909091;4
09-05-2018;MTD;3;4;1.5;1
09-05-2018;QTD;1;12;2.0;1
09-05-2018;QTD;2;39;2.2051282051282053;20
09-05-2018;QTD;3;6;1.8333333333333333;1
09-05-2018;YTD;1;45;2.0444444444444443;10
09-05-2018;YTD;2;142;1.9859154929577465;46
09-05-2018;YTD;3;16;1.9375;3
10-05-2018;MTD;1;1;1.0;0
10-05-2018;MTD;2;13;2.0;4
10-05-2018;MTD;3;4;1.5;1
10-05-2018;QTD;1;12;2.0;1
10-05-2018;QTD;2;41;2.1707317073170733;20
10-05-2018;QTD;3;6;1.8333333333333333;1
10-05-2018;YTD;1;45;2.0444444444444443;10
10-05-2018;YTD;2;144;1.9791666666666667;46
10-05-2018;YTD;3;16;1.9375;3
11-05-2018;MTD;1;2;1.5;0
11-05-2018;MTD;2;14;2.0714285714285716;5
11-05-2018;MTD;3;4;1.5;1
11-05-2018;QTD;1;13;2.0;1
11-05-2018;QTD;2;42;2.1904761904761907;21
11-05-2018;QTD;3;6;1.8333333333333333;1
11-05-2018;YTD;1;46;2.0434782608695654;10
11-05-2018;YTD;2;145;1.986206896551724;47
11-05-2018;YTD;3;16;1.9375;3
12-05-2018;MTD;1;2;1.5;0
12-05-2018;MTD;2;17;2.176470588235294;6
12-05-2018;MTD;3;4;1.5;1
12-05-2018;QTD;1;13;2.0;1
12-05-2018;QTD;2;45;2.2222222222222223;22
12-05-2018;QTD;3;6;1.8333333333333333;1
12-05-2018;YTD;1;46;2.0434782608695654;10
12-05-2018;YTD;2;148;2.0;48
12-05-2018;YTD;3;16;1.9375;3
13-05-2018;MTD;1;3;1.3333333333333333;0
13-05-2018;MTD;2;18;2.111111111111111;6
13-05-2018;MTD;3;4;1.5;1
13-05-2018;QTD;1;14;1.9285714285714286;1
13-05-2018;QTD;2;46;2.1956521739130435;22
13-05-2018;QTD;3;6;1.8333333333333333;1
13-05-2018;YTD;1;47;2.021276595744681;10
13-05-2018;YTD;2;149;1.9932885906040267;48
13-05-2018;YTD;3;16;1.9375;3
14-05-2018;MTD;1;3;1.3333333333333333;0
14-05-2018;MTD;2;18;2.111111111111111;6
14-05-2018;MTD;3;4;1.5;1
14-05-2018;QTD;1;14;1.9285714285714286;1
14-05-2018;QTD;2;46;2.1956521739130435;22
14-05-2018;QTD;3;6;1.8333333333333333;1
14-05-2018;YTD;1;47;2.021276595744681;10
14-05-2018;YTD;2;149;1.9932885906040267;48
14-05-2018;YTD;3;16;1.9375;3
15-05-2018;MTD;1;3;1.3333333333333333;0
15-05-2018;MTD;2;19;2.1052631578947367;7
15-05-2018;MTD;3;4;1.5;1
15-05-2018;QTD;1;14;1.9285714285714286;1
15-05-2018;QTD;2;47;2.1914893617021276;23
15-05-2018;QTD;3;6;1.8333333333333333;1
15-05-2018;YTD;1;47;2.021276595744681;10
15-05-2018;YTD;2;150;1.9933333333333334;49
15-05-2018;YTD;3;16;1.9375;3
16-05-2018;MTD;1;3;1.3333333333333333;0
16-05-2018;MTD;2;19;2.1052631578947367;7
16-05-2018;MTD;3;4;1.5;1
16-05-2018;QTD;1;14;1.9285714285714286;1
16-05-2018;QTD;2;47;2.1914893617021276;23
16-05-2018;QTD;3;6;1.8333333333333333;1
16-05-2018;YTD;1;47;2.021276595744681;10
16-05-2018;YTD;2;150;1.9933333333333334;49
16-05-2018;YTD;3;16;1.9375;3
17-05-2018;MTD;1;6;1.8333333333333333;2
17-05-2018;MTD;2;21;2.1904761904761907;8
17-05-2018;MTD;3;4;1.5;1
17-05-2018;QTD;1;17;2.0;3
17-05-2018;QTD;2;49;2.2244897959183674;24
17-05-2018;QTD;3;6;1.8333333333333333;1
17-05-2018;YTD;1;50;2.04;12
17-05-2018;YTD;2;152;2.0065789473684212;50
17-05-2018;YTD;3;16;1.9375;3
18-05-2018;MTD;1;6;1.8333333333333333;2
18-05-2018;MTD;2;21;2.1904761904761907;8
18-05-2018;MTD;3;4;1.5;1
18-05-2018;QTD;1;17;2.0;3
18-05-2018;QTD;2;49;2.2244897959183674;24
18-05-2018;QTD;3;6;1.8333333333333333;1
18-05-2018;YTD;1;50;2.04;12
18-05-2018;YTD;2;152;2.0065789473684212;50
18-05-2018;YTD;3;16;1.9375;3
19-05-2018;MTD;1;6;1.8333333333333333;2
19-05-2018;MTD;2;24;2.125;9
19-05-2018;MTD;3;4;1.5;1
19-05-2018;QTD;1;17;2.0;3
19-05-2018;QTD;2;52;2.1923076923076925;25
19-05-2018;QTD;3;6;1.8333333333333333;1
19-05-2018;YTD;1;50;2.04;12
19-05-2018;YTD;2;155;2.0;51
19-05-2018;YTD;3;16;1.9375;3
20-05-2018;MTD;1;7;2.0;2
20-05-2018;MTD;2;24;2.125;9
20-05-2018;MTD;3;4;1.5;1
20-05-2018;QTD;1;18;2.0555555555555554;3
20-05-2018;QTD;2;52;2.1923076923076925;25
20-05-2018;QTD;3;6;1.8333333333333333;1
20-05-2018;YTD;1;51;2.0588235294117645;12
20-05-2018;YTD;2;155;2.0;51
20-05-2018;YTD;3;16;1.9375;3
21-05-2018;MTD;1;7;2.0;2
21-05-2018;MTD;2;25;2.16;10
21-05-2018;MTD;3;4;1.5;1
21-05-2018;QTD;1;18;2.0555555555555554;3
21-05-2018;QTD;2;53;2.207547169811321;26
21-05-2018;QTD;3;6;1.8333333333333333;1
