date_ref;period;staff_id;product_id;nb_orders;nb_items;quantity;gross_sales;net_sales
05-02-2018;MTD;2;6;4;11;19;10558.82;9002.913
05-02-2018;MTD;2;7;4;11;16;7915.88;6759.595
05-02-2018;QTD;1;2;8;18;28;49025.77;43995.055
05-02-2018;QTD;1;3;7;20;30;31969.71;28230.242
05-02-2018;QTD;2;6;21;64;98;90371.23;80211.36
05-02-2018;QTD;2;7;21;63;92;76690.22;68445.445
05-02-2018;QTD;3;8;2;5;9;12101.91;10491.821
05-02-2018;YTD;1;2;8;18;28;49025.77;43995.055
05-02-2018;YTD;1;3;7;20;30;31969.71;28230.242
05-02-2018;YTD;2;6;21;64;98;90371.23;80211.36
05-02-2018;YTD;2;7;21;63;92;76690.22;68445.445
05-02-2018;YTD;3;8;2;5;9;12101.91;10491.821
06-02-2018;MTD;1;2;1;1;1;499.99;464.9907
06-02-2018;MTD;1;3;1;4;5;4239.95;3831.8547
06-02-2018;MTD;2;6;4;11;19;10558.82;9002.913
06-02-2018;MTD;2;7;5;14;21;12117.83;10330.151
06-02-2018;QTD;1;2;8;18;28;49025.77;43995.055
06-02-2018;QTD;1;3;8;24;35;36209.66;32062.096
06-02-2018;QTD;2;6;21;64;98;90371.23;80211.36
06-02-2018;QTD;2;7;22;66;97;80892.17;72016.0
06-02-2018;QTD;3;8;2;5;9;12101.91;10491.821
06-02-2018;YTD;1;2;8;18;28;49025.77;43995.055
06-02-2018;YTD;1;3;8;24;35;36209.66;32062.096
06-02-2018;YTD;2;6;21;64;98;90371.23;80211.36
06-02-2018;YTD;2;7;22;66;97;80892.17;72016.0
06-02-2018;YTD;3;8;2;5;9;12101.91;10491.821
07-02-2018;MTD;1;2;2;4;6;4909.94;4442.0454
07-02-2018;MTD;1;3;1;4;5;4239.95;3831.8547
07-02-2018;MTD;2;6;5;15;27;13798.74;11804.845
07-02-2018;MTD;2;7;6;17;26;15015.8;12983.225
07-02-2018;QTD;1;2;9;21;33;53435.72;47972.11
07-02-2018;QTD;1;3;8;24;35;36209.66;32062.096
07-02-2018;QTD;2;6;22;68;106;93611.15;83013.3
07-02-2018;QTD;2;7;23;69;102;83790.14;74669.07
07-02-2018;QTD;3;8;2;5;9;12101.91;10491.821
07-02-2018;YTD;1;2;9;21;33;53435.72;47972.11
07-02-2018;YTD;1;3;8;24;35;36209.66;32062.096
07-02-2018;YTD;2;6;22;68;106;93611.15;83013.3
07-02-2018;YTD;2;7;23;69;102;83790.14;74669.07
07-02-2018;YTD;3;8;2;5;9;12101.91;10491.821
08-02-2018;MTD;1;2;2;4;6;4909.94;4442.0454
08-02-2018;MTD;1;3;1;4;5;4239.95;3831.8547
08-02-2018;MTD;2;6;6;16;28;14348.73;12299.836
08-02-2018;MTD;2;7;6;17;26;15015.8;12983.225
08-02-2018;QTD;1;2;9;21;33;53435.72;47972.11
08-02-2018;QTD;1;3;8;24;35;36209.66;32062.096
08-02-2018;QTD;2;6;23;69;107;94161.14;83508.28
08-02-2018;QTD;2;7;23;69;102;83790.14;74669.07
08-02-2018;QTD;3;8;2;5;9;12101.91;10491.821
08-02-2018;YTD;1;2;9;21;33;53435.72;47972.11
08-02-2018;YTD;1;3;8;24;35;36209.66;32062.096
08-02-2018;YTD;2;6;23;69;107;94161.14;83508.28
08-02-2018;YTD;2;7;23;69;102;83790.14;74669.07
08-02-2018;YTD;3;8;2;5;9;12101.91;10491.821
09-02-2018;MTD;1;2;2;4;6;4909.94;4442.0454
09-02-2018;MTD;1;3;1;4;5;4239.95;3831.8547
09-02-2018;MTD;2;6;6;16;28;14348.73;12299.836
09-02-2018;MTD;2;7;7;20;29;16615.77;14373.697
09-02-2018;MTD;3;8;1;5;8;5060.93;4422.94
09-02-2018;QTD;1;2;9;21;33;53435.72;47972.11
09-02-2018;QTD;1;3;8;24;35;36209.66;32062.096
09-02-2018;QTD;2;6;23;69;107;94161.14;83508.28
09-02-2018;QTD;2;7;24;72;105;85390.11;76059.55
09-02-2018;QTD;3;8;3;10;17;17162.84;14914.761
09-02-2018;YTD;1;2;9;21;33;53435.72;47972.11
09-02-2018;YTD;1;3;8;24;35;36209.66;32062.096
09-02-2018;YTD;2;6;23;69;107;94161.14;83508.28
09-02-2018;YTD;2;7;24;72;105;85390.11;76059.55
09-02-2018;YTD;3;8;3;10;17;17162.84;14914.761
10-02-2018;MTD;1;2;2;4;6;4909.94;4442.0454
10-02-2018;MTD;1;3;1;4;5;4239.95;3831.8547
10-02-2018;MTD;2;6;7;18;31;15317.71;13188.117
10-02-2018;MTD;2;7;8;23;33;20025.74;17388.021
10-02-2018;MTD;3;8;1;5;8;5060.93;4422.94
10-02-2018;QTD;1;2;9;21;33;53435.72;47972.11
10-02-2018;QTD;1;3;8;24;35;36209.66;32062.096
10-02-2018;QTD;2;6;24;71;110;95130.12;84396.56
10-02-2018;QTD;2;7;25;75;109;88800.08;79073.87
10-02-2018;QTD;3;8;3;10;17;17162.84;14914.761
10-02-2018;YTD;1;2;9;21;33;53435.72;47972.11
10-02-2018;YTD;1;3;8;24;35;36209.66;32062.096
10-02-2018;YTD;2;6;24;71;110;95130.12;84396.56
10-02-2018;YTD;2;7;25;75;109;88800.08;79073.87
10-02-2018;YTD;3;8;3;10;17;17162.84;14914.761
11-02-2018;MTD;1;2;2;4;6;4909.94;4442.0454
11-02-2018;MTD;1;3;1;4;5;4239.95;3831.8547
11-02-2018;MTD;2;6;7;18;31;15317.71;13188.117
11-02-2018;MTD;2;7;9;26;37;22224.71;19372.094
11-02-2018;MTD;3;8;1;5;8;5060.93;4422.94
11-02-2018;QTD;1;2;9;21;33;53435.72;47972.11
11-02-2018;QTD;1;3;8;24;35;36209.66;32062.096
11-02-2018;QTD;2;6;24;71;110;95130.12;84396.56
11-02-2018;QTD;2;7;26;78;113;90999.05;81057.945
11-02-2018;QTD;3;8;3;10;17;17162.84;14914.761
11-02-2018;YTD;1;2;9;21;33;53435.72;47972.11
11-02-2018;YTD;1;3;8;24;35;36209.66;32062.096
11-02-2018;YTD;2;6;24;71;110;95130.12;84396.56
11-02-2018;YTD;2;7;26;78;113;90999.05;81057.945
11-02-2018;YTD;3;8;3;10;17;17162.84;14914.761
12-02-2018;MTD;1;2;3;7;11;6857.91;6248.458
12-02-2018;MTD;1;3;1;4;5;4239.95;3831.8547
12-02-2018;MTD;2;6;7;18;31;15317.71;13188.117
12-02-2018;MTD;2;7;10;31;45;26794.63;23568.123
12-02-2018;MTD;3;8;1;5;8;5060.93;4422.94
12-02-2018;QTD;1;2;10;24;38;55383.69;49778.523
12-02-2018;QTD;1;3;8;24;35;36209.66;32062.096
12-02-2018;QTD;2;6;24;71;110;95130.12;84396.56
12-02-2018;QTD;2;7;27;83;121;95568.97;85253.97
12-02-2018;QTD;3;8;3;10;17;17162.84;14914.761
12-02-2018;YTD;1;2;10;24;38;55383.69;49778.523
12-02-2018;YTD;1;3;8;24;35;36209.66;32062.096
12-02-2018;YTD;2;6;24;71;110;95130.12;84396.56
12-02-2018;YTD;2;7;27;83;121;95568.97;85253.97
12-02-2018;YTD;3;8;3;10;17;17162.84;14914.761
13-02-2018;MTD;1;2;3;7;11;6857.91;6248.458
13-02-2018;MTD;1;3;1;4;5;4239.95;3831.8547
13-02-2018;MTD;2;6;7;18;31;15317.71;13188.117
13-02-2018;MTD;2;7;11;33;48;28464.6;25145.193
13-02-2018;MTD;3;8;1;5;8;5060.93;4422.94
13-02-2018;QTD;1;2;10;24;38;55383.69;49778.523
13-02-2018;QTD;1;3;8;24;35;36209.66;32062.096
13-02-2018;QTD;2;6;24;71;110;95130.12;84396.56
13-02-2018;QTD;2;7;28;85;124;97238.94;86831.04
13-02-2018;QTD;3;8;3;10;17;17162.84;14914.761
13-02-2018;YTD;1;2;10;24;38;55383.69;49778.523
13-02-2018;YTD;1;3;8;24;35;36209.66;32062.096
13-02-2018;YTD;2;6;24;71;110;95130.12;84396.56
13-02-2018;YTD;2;7;28;85;124;97238.94;86831.04
13-02-2018;YTD;3;8;3;10;17;17162.84;14914.761
14-02-2018;MTD;1;2;3;7;11;6857.91;6248.458
14-02-2018;MTD;1;3;1;4;5;4239.95;3831.8547
14-02-2018;MTD;2;6;8;21;35;24847.67;21952.082
14-02-2018;MTD;2;7;11;33;48;28464.6;25145.193
14-02-2018;MTD;3;8;1;5;8;5060.93;4422.94
14-02-2018;QTD;1;2;10;24;38;55383.69;49778.523
14-02-2018;QTD;1;3;8;24;35;36209.66;32062.096
14-02-2018;QTD;2;6;25;74;114;104660.08;93160.53
14-02-2018;QTD;2;7;28;85;124;97238.94;86831.04
14-02-2018;QTD;3;8;3;10;17;17162.84;14914.761
14-02-2018;YTD;1;2;10;24;38;55383.69;49778.523
14-02-2018;YTD;1;3;8;24;35;36209.66;32062.096
14-02-2018;YTD;2;6;25;74;114;104660.08;93160.53
14-02-2018;YTD;2;7;28;85;124;97238.94;86831.04
14-02-2018;YTD;3;8;3;10;17;17162.84;14914.761
15-02-2018;MTD;1;2;3;7;11;6857.91;6248.458
15-02-2018;MTD;1;3;1;4;5;4239.95;3831.8547
15-02-2018;MTD;2;6;8;21;35;24847.67;21952.082
15-02-2018;MTD;2;7;11;33;48;28464.6;25145.193
15-02-2018;MTD;3;8;1;5;8;5060.93;4422.94
15-02-2018;QTD;1;2;10;24;38;55383.69;49778.523
15-02-2018;QTD;1;3;8;24;35;36209.66;32062.096
15-02-2018;QTD;2;6;25;74;114;104660.08;93160.53
15-02-2018;QTD;2;7;28;85;124;97238.94;86831.04
15-02-2018;QTD;3;8;3;10;17;17162.84;14914.761
15-02-2018;YTD;1;2;10;24;38;55383.69;49778.523
15-02-2018;YTD;1;3;8;24;35;36209.66;32062.096
15-02-2018;YTD;2;6;25;74;114;104660.08;93160.53
15-02-2018;YTD;2;7;28;85;124;97238.94;86831.04
15-02-2018;YTD;3;8;3;10;17;17162.84;14914.761
16-02-2018;MTD;1;2;4;11;16;9657.86;8676.415
16-02-2018;MTD;1;3;1;4;5;4239.95;3831.8547
16-02-2018;MTD;2;6;8;21;35;24847.67;21952.082
16-02-2018;MTD;2;7;12;37;54;30780.58;27197.547
16-02-2018;MTD;3;8;1;5;8;5060.93;4422.94
16-02-2018;QTD;1;2;11;28;43;58183.64;52206.48
16-02-2018;QTD;1;3;8;24;35;36209.66;32062.096
16-02-2018;QTD;2;6;25;74;114;104660.08;93160.53
16-02-2018;QTD;2;7;29;89;130;99554.92;88883.4
16-02-2018;QTD;3;8;3;10;17;17162.84;14914.761
16-02-2018;YTD;1;2;11;28;43;58183.64;52206.48
16-02-2018;YTD;1;3;8;24;35;36209.66;32062.096
16-02-2018;YTD;2;6;25;74;114;104660.08;93160.53
16-02-2018;YTD;2;7;29;89;130;99554.92;88883.4
16-02-2018;YTD;3;8;3;10;17;17162.84;14914.761
17-02-2018;MTD;1;2;4;11;16;9657.86;8676.415
17-02-2018;MTD;1;3;2;8;12;12567.9;11399.909
17-02-2018;MTD;2;6;10;27;44;31124.61;27328.625
17-02-2018;MTD;2;7;12;37;54;30780.58;27197.547
17-02-2018;MTD;3;8;1;5;8;5060.93;4422.94
17-02-2018;QTD;1;2;11;28;43;58183.64;52206.48
17-02-2018;QTD;1;3;9;28;42;44537.61;39630.152
17-02-2018;QTD;2;6;27;80;123;110937.02;98537.07
17-02-2018;QTD;2;7;29;89;130;99554.92;88883.4
17-02-2018;QTD;3;8;3;10;17;17162.84;14914.761
17-02-2018;YTD;1;2;11;28;43;58183.64;52206.48
17-02-2018;YTD;1;3;9;28;42;44537.61;39630.152
17-02-2018;YTD;2;6;27;80;123;110937.02;98537.07
17-02-2018;YTD;2;7;29;89;130;99554.92;88883.4
17-02-2018;YTD;3;8;3;10;17;17162.84;14914.761
18-02-2018;MTD;1;2;4;11;16;9657.86;8676.415
18-02-2018;MTD;1;3;2;8;12;12567.9;11399.909
18-02-2018;MTD;2;6;11;29;48;35486.57;30918.191
18-02-2018;MTD;2;7;12;37;54;30780.58;27197.547
18-02-2018;MTD;3;8;1;5;8;5060.93;4422.94
18-02-2018;QTD;1;2;11;28;43;58183.64;52206.48
18-02-2018;QTD;1;3;9;28;42;44537.61;39630.152
18-02-2018;QTD;2;6;28;82;127;115298.98;102126.64
18-02-2018;QTD;2;7;29;89;130;99554.92;88883.4
18-02-2018;QTD;3;8;3;10;17;17162.84;14914.761
18-02-2018;YTD;1;2;11;28;43;58183.64;52206.48
18-02-2018;YTD;1;3;9;28;42;44537.61;39630.152
18-02-2018;YTD;2;6;28;82;127;115298.98;102126.64
18-02-2018;YTD;2;7;29;89;130;99554.92;88883.4
18-02-2018;YTD;3;8;3;10;17;17162.84;14914.761
19-02-2018;MTD;1;2;4;11;16;9657.86;8676.415
19-02-2018;MTD;1;3;3;10;15;15167.87;13779.882
19-02-2018;MTD;2;6;11;29;48;35486.57;30918.191
19-02-2018;MTD;2;7;12;37;54;30780.58;27197.547
19-02-2018;MTD;3;8;1;5;8;5060.93;4422.94
19-02-2018;QTD;1;2;11;28;43;58183.64;52206.48
19-02-2018;QTD;1;3;10;30;45;47137.58;42010.125
19-02-2018;QTD;2;6;28;82;127;115298.98;102126.64
19-02-2018;QTD;2;7;29;89;130;99554.92;88883.4
19-02-2018;QTD;3;8;3;10;17;17162.84;14914.761
19-02-2018;YTD;1;2;11;28;43;58183.64;52206.48
19-02-2018;YTD;1;3;10;30;45;47137.58;42010.125
19-02-2018;YTD;2;6;28;82;127;115298.98;102126.64
19-02-2018;YTD;2;7;29;89;130;99554.92;88883.4
19-02-2018;YTD;3;8;3;10;17;17162.84;14914.761
20-02-2018;MTD;1;2;4;11;16;9657.86;8676.415
20-02-2018;MTD;1;3;3;10;15;15167.87;13779.882
20-02-2018;MTD;2;6;11;29;48;35486.57;30918.191
20-02-2018;MTD;2;7;14;41;61;38689.52;34668.86
20-02-2018;MTD;3;8;1;5;8;5060.93;4422.94
20-02-2018;QTD;1;2;11;28;43;58183.64;52206.48
20-02-2018;QTD;1;3;10;30;45;47137.58;42010.125
20-02-2018;QTD;2;6;28;82;127;115298.98;102126.64
20-02-2018;QTD;2;7;31;93;137;107463.86;96354.71
20-02-2018;QTD;3;8;3;10;17;17162.84;14914.761
20-02-2018;YTD;1;2;11;28;43;58183.64;52206.48
20-02-2018;YTD;1;3;10;30;45;47137.58;42010.125
20-02-2018;YTD;2;6;28;82;127;115298.98;102126.64
20-02-2018;YTD;2;7;31;93;137;107463.86;96354.71
20-02-2018;YTD;3;8;3;10;17;17162.84;14914.761
21-02-2018;MTD;1;2;4;11;16;9657.86;8676.415
21-02-2018;MTD;1;3;3;10;15;15167.87;13779.882
21-02-2018;MTD;2;6;13;34;56;46435.5;40698.7
21-02-2018;MTD;2;7;15;45;68;46359.45;41535.797
21-02-2018;MTD;3;8;2;7;11;7321.9;6523.863
21-02-2018;QTD;1;2;11;28;43;58183.64;52206.48
21-02-2018;QTD;1;3;10;30;45;47137.58;42010.125
21-02-2018;QTD;2;6;30;87;135;126247.91;111907.15
21-02-2018;QTD;2;7;32;97;144;115133.79;103221.65
21-02-2018;QTD;3;8;4;12;20;19423.81;17015.684
21-02-2018;YTD;1;2;11;28;43;58183.64;52206.48
21-02-2018;YTD;1;3;10;30;45;47137.58;42010.125
21-02-2018;YTD;2;6;30;87;135;126247.91;111907.15
21-02-2018;YTD;2;7;32;97;144;115133.79;103221.65
21-02-2018;YTD;3;8;4;12;20;19423.81;17015.684
22-02-2018;MTD;1;2;4;11;16;9657.86;8676.415
22-02-2018;MTD;1;3;3;10;15;15167.87;13779.882
22-02-2018;MTD;2;6;13;34;56;46435.5;40698.7
22-02-2018;MTD;2;7;15;45;68;46359.45;41535.797
22-02-2018;MTD;3;8;2;7;11;7321.9;6523.863
22-02-2018;QTD;1;2;11;28;43;58183.64;52206.48
22-02-2018;QTD;1;3;10;30;45;47137.58;42010.125
22-02-2018;QTD;2;6;30;87;135;126247.91;111907.15
22-02-2018;QTD;2;7;32;97;144;115133.79;103221.65
22-02-2018;QTD;3;8;4;12;20;19423.81;17015.684
22-02-2018;YTD;1;2;11;28;43;58183.64;52206.48
22-02-2018;YTD;1;3;10;30;45;47137.58;42010.125
22-02-2018;YTD;2;6;30;87;135;126247.91;111907.15
22-02-2018;YTD;2;7;32;97;144;115133.79;103221.65
22-02-2018;YTD;3;8;4;12;20;19423.81;17015.684
23-02-2018;MTD;1;2;4;11;16;9657.86;8676.415
23-02-2018;MTD;1;3;3;10;15;15167.87;13779.882
23-02-2018;MTD;2;6;13;34;56;46435.5;40698.7
23-02-2018;MTD;2;7;16;47;70;47829.43;42872.88
23-02-2018;MTD;3;8;2;7;11;7321.9;6523.863
23-02-2018;QTD;1;2;11;28;43;58183.64;52206.48
23-02-2018;QTD;1;3;10;30;45;47137.58;42010.125
23-02-2018;QTD;2;6;30;87;135;126247.91;111907.15
23-02-2018;QTD;2;7;33;99;146;116603.77;104558.73
23-02-2018;QTD;3;8;4;12;20;19423.81;17015.684
23-02-2018;YTD;1;2;11;28;43;58183.64;52206.48
23-02-2018;YTD;1;3;10;30;45;47137.58;42010.125
23-02-2018;YTD;2;6;30;87;135;126247.91;111907.15
23-02-2018;YTD;2;7;33;99;146;116603.77;104558.73
23-02-2018;YTD;3;8;4;12;20;19423.81;17015.684
24-02-2018;MTD;1;2;4;11;16;9657.86;8676.415
24-02-2018;MTD;1;3;3;10;15;15167.87;13779.882
24-02-2018;MTD;2;6;13;34;56;46435.5;40698.7
24-02-2018;MTD;2;7;16;47;70;47829.43;42872.88
24-02-2018;MTD;3;8;2;7;11;7321.9;6523.863
24-02-2018;QTD;1;2;11;28;43;58183.64;52206.48
24-02-2018;QTD;1;3;10;30;45;47137.58;42010.125
24-02-2018;QTD;2;6;30;87;135;126247.91;111907.15
24-02-2018;QTD;2;7;33;99;146;116603.77;104558.73
24-02-2018;QTD;3;8;4;12;20;19423.81;17015.684
24-02-2018;YTD;1;2;11;28;43;58183.64;52206.48
24-02-2018;YTD;1;3;10;30;45;47137.58;42010.125
24-02-2018;YTD;2;6;30;87;135;126247.91;111907.15
24-02-2018;YTD;2;7;33;99;146;116603.77;104558.73
24-02-2018;YTD;3;8;4;12;20;19423.81;17015.684
25-02-2018;MTD;1;2;5;15;22;13438.8;12152.259
25-02-2018;MTD;1;3;3;10;15;15167.87;13779.882
25-02-2018;MTD;2;6;13;34;56;46435.5;40698.7
25-02-2018;MTD;2;7;17;48;71;49629.42;44492.87
25-02-2018;MTD;3;8;2;7;11;7321.9;6523.863
25-02-2018;QTD;1;2;12;32;49;61964.58;55682.324
25-02-2018;QTD;1;3;10;30;45;47137.58;42010.125
25-02-2018;QTD;2;6;30;87;135;126247.91;111907.15
25-02-2018;QTD;2;7;34;100;147;118403.76;106178.72
25-02-2018;QTD;3;8;4;12;20;19423.81;17015.684
25-02-2018;YTD;1;2;12;32;49;61964.58;55682.324
25-02-2018;YTD;1;3;10;30;45;47137.58;42010.125
25-02-2018;YTD;2;6;30;87;135;126247.91;111907.15
25-02-2018;YTD;2;7;34;100;147;118403.76;106178.72
25-02-2018;YTD;3;8;4;12;20;19423.81;17015.684
26-02-2018;MTD;1;2;5;15;22;13438.8;12152.259
26-02-2018;MTD;1;3;4;15;22;20254.83;18413.736
26-02-2018;MTD;2;6;13;34;56;46435.5;40698.7
26-02-2018;MTD;2;7;17;48;71;49629.42;44492.87
26-02-2018;MTD;3;8;2;7;11;7321.9;6523.863
26-02-2018;QTD;1;2;12;32;49;61964.58;55682.324
26-02-2018;QTD;1;3;11;35;52;52224.54;46643.977
26-02-2018;QTD;2;6;30;87;135;126247.91;111907.15
26-02-2018;QTD;2;7;34;100;147;118403.76;106178.72
26-02-2018;QTD;3;8;4;12;20;19423.81;17015.684
26-02-2018;YTD;1;2;12;32;49;61964.58;55682.324
26-02-2018;YTD;1;3;11;35;52;52224.54;46643.977
26-02-2018;YTD;2;6;30;87;135;126247.91;111907.15
26-02-2018;YTD;2;7;34;100;147;118403.76;106178.72
26-02-2018;YTD;3;8;4;12;20;19423.81;17015.684
27-02-2018;MTD;1;2;5;15;22;13438.8;12152.259
27-02-2018;MTD;1;3;4;15;22;20254.83;18413.736
27-02-2018;MTD;2;6;13;34;56;46435.5;40698.7
27-02-2018;MTD;2;7;17;48;71;49629.42;44492.87
27-02-2018;MTD;3;8;2;7;11;7321.9;6523.863
27-02-2018;QTD;1;2;12;32;49;61964.58;55682.324
27-02-2018;QTD;1;3;11;35;52;52224.54;46643.977
27-02-2018;QTD;2;6;30;87;135;126247.91;111907.15
27-02-2018;QTD;2;7;34;100;147;118403.76;106178.72
27-02-2018;QTD;3;8;4;12;20;19423.81;17015.684
27-02-2018;YTD;1;2;12;32;49;61964.58;55682.324
27-02-2018;YTD;1;3;11;35;52;52224.54;46643.977
27-02-2018;YTD;2;6;30;87;135;126247.91;111907.15
27-02-2018;YTD;2;7;34;100;147;118403.76;106178.72
27-02-2018;YTD;3;8;4;12;20;19423.81;17015.684
28-02-2018;MTD;1;2;5;15;22;13438.8;12152.259
28-02-2018;MTD;1;3;4;15;22;20254.83;18413.736
28-02-2018;MTD;2;6;13;34;56;46435.5;40698.7
28-02-2018;MTD;2;7;17;48;71;49629.42;44492.87
28-02-2018;MTD;3;8;2;7;11;7321.9;6523.863
28-02-2018;QTD;1;2;12;32;49;61964.58;55682.324
28-02-2018;QTD;1;3;11;35;52;52224.54;46643.977
28-02-2018;QTD;2;6;30;87;135;126247.91;111907.15
28-02-2018;QTD;2;7;34;100;147;118403.76;106178.72
28-02-2018;QTD;3;8;4;12;20;19423.81;17015.684
28-02-2018;YTD;1;2;12;32;49;61964.58;55682.324
28-02-2018;YTD;1;3;11;35;52;52224.54;46643.977
28-02-2018;YTD;2;6;30;87;135;126247.91;111907.15
28-02-2018;YTD;2;7;34;100;147;118403.76;106178.72
28-02-2018;YTD;3;8;4;12;20;19423.81;17015.684
01-03-2018;MTD;2;7;1;5;10;14761.9;12420.713
01-03-2018;MTD;3;8;1;1;2;1099.98;879.984
01-03-2018;QTD;1;2;12;32;49;61964.58;55682.324
01-03-2018;QTD;1;3;11;35;52;52224.54;46643.977
01-03-2018;QTD;2;6;30;87;135;126247.91;111907.15
01-03-2018;QTD;2;7;35;105;157;133165.66;118599.43
01-03-2018;QTD;3;8;5;13;22;20523.79;17895.668
01-03-2018;YTD;1;2;12;32;49;61964.58;55682.324
01-03-2018;YTD;1;3;11;35;52;52224.54;46643.977
01-03-2018;YTD;2;6;30;87;135;126247.91;111907.15
01-03-2018;YTD;2;7;35;105;157;133165.66;118599.43
01-03-2018;YTD;3;8;5;13;22;20523.79;17895.668
02-03-2018;MTD;2;7;2;7;12;15561.88;13175.294
02-03-2018;MTD;3;8;1;1;2;1099.98;879.984
02-03-2018;QTD;1;2;12;32;49;61964.58;55682.324
02-03-2018;QTD;1;3;11;35;52;52224.54;46643.977
02-03-2018;QTD;2;6;30;87;135;126247.91;111907.15
02-03-2018;QTD;2;7;36;107;159;133965.64;119354.016
02-03-2018;QTD;3;8;5;13;22;20523.79;17895.668
02-03-2018;YTD;1;2;12;32;49;61964.58;55682.324
02-03-2018;YTD;1;3;11;35;52;52224.54;46643.977
02-03-2018;YTD;2;6;30;87;135;126247.91;111907.15
02-03-2018;YTD;2;7;36;107;159;133965.64;119354.016
02-03-2018;YTD;3;8;5;13;22;20523.79;17895.668
03-03-2018;MTD;1;2;1;5;7;8937.95;8062.1245
03-03-2018;MTD;2;7;4;12;19;24421.83;21043.049
03-03-2018;MTD;3;8;1;1;2;1099.98;879.984
03-03-2018;QTD;1;2;13;37;56;70902.53;63744.45
03-03-2018;QTD;1;3;11;35;52;52224.54;46643.977
03-03-2018;QTD;2;6;30;87;135;126247.91;111907.15
03-03-2018;QTD;2;7;38;112;166;142825.6;127221.766
03-03-2018;QTD;3;8;5;13;22;20523.79;17895.668
03-03-2018;YTD;1;2;13;37;56;70902.53;63744.45
03-03-2018;YTD;1;3;11;35;52;52224.54;46643.977
03-03-2018;YTD;2;6;30;87;135;126247.91;111907.15
03-03-2018;YTD;2;7;38;112;166;142825.6;127221.766
03-03-2018;YTD;3;8;5;13;22;20523.79;17895.668
04-03-2018;MTD;1;2;1;5;7;8937.95;8062.1245
04-03-2018;MTD;2;7;4;12;19;24421.83;21043.049
04-03-2018;MTD;3;8;1;1;2;1099.98;879.984
04-03-2018;MTD;3;9;1;2;3;968.98;872.082
04-03-2018;QTD;1;2;13;37;56;70902.53;63744.45
04-03-2018;QTD;1;3;11;35;52;52224.54;46643.977
04-03-2018;QTD;2;6;30;87;135;126247.91;111907.15
04-03-2018;QTD;2;7;38;112;166;142825.6;127221.766
04-03-2018;QTD;3;8;5;13;22;20523.79;17895.668
04-03-2018;QTD;3;9;1;2;3;968.98;872.082
04-03-2018;YTD;1;2;13;37;56;70902.53;63744.45
04-03-2018;YTD;1;3;11;35;52;52224.54;46643.977
04-03-2018;YTD;2;6;30;87;135;126247.91;111907.15
04-03-2018;YTD;2;7;38;112;166;142825.6;127221.766
04-03-2018;YTD;3;8;5;13;22;20523.79;17895.668
04-03-2018;YTD;3;9;1;2;3;968.98;872.082
05-03-2018;MTD;1;2;1;5;7;8937.95;8062.1245
05-03-2018;MTD;2;7;4;12;19;24421.83;21043.049
05-03-2018;MTD;3;8;1;1;2;1099.98;879.984
05-03-2018;MTD;3;9;1;2;3;968.98;872.082
05-03-2018;QTD;1;2;13;37;56;70902.53;63744.45
05-03-2018;QTD;1;3;11;35;52;52224.54;46643.977
05-03-2018;QTD;2;6;30;87;135;126247.91;111907.15
05-03-2018;QTD;2;7;38;112;166;142825.6;127221.766
05-03-2018;QTD;3;8;5;13;22;20523.79;17895.668
05-03-2018;QTD;3;9;1;2;3;968.98;872.082
05-03-2018;YTD;1;2;13;37;56;70902.53;63744.45
05-03-2018;YTD;1;3;11;35;52;52224.54;46643.977
05-03-2018;YTD;2;6;30;87;135;126247.91;111907.15
05-03-2018;YTD;2;7;38;112;166;142825.6;127221.766
05-03-2018;YTD;3;8;5;13;22;20523.79;17895.668
05-03-2018;YTD;3;9;1;2;3;968.98;872.082
06-03-2018;MTD;1;2;2;7;10;9926.93;8907.307
06-03-2018;MTD;2;6;2;5;8;4430.92;4078.1262
06-03-2018;MTD;2;7;4;12;19;24421.83;21043.049
06-03-2018;MTD;3;8;1;1;2;1099.98;879.984
06-03-2018;MTD;3;9;2;3;4;1238.97;1115.073
06-03-2018;QTD;1;2;14;39;59;71891.51;64589.63
06-03-2018;QTD;1;3;11;35;52;52224.54;46643.977
06-03-2018;QTD;2;6;32;92;143;130678.83;115985.27
06-03-2018;QTD;2;7;38;112;166;142825.6;127221.766
06-03-2018;QTD;3;8;5;13;22;20523.79;17895.668
06-03-2018;QTD;3;9;2;3;4;1238.97;1115.073
06-03-2018;YTD;1;2;14;39;59;71891.51;64589.63
06-03-2018;YTD;1;3;11;35;52;52224.54;46643.977
06-03-2018;YTD;2;6;32;92;143;130678.83;115985.27
06-03-2018;YTD;2;7;38;112;166;142825.6;127221.766
06-03-2018;YTD;3;8;5;13;22;20523.79;17895.668
06-03-2018;YTD;3;9;2;3;4;1238.97;1115.073
07-03-2018;MTD;1;2;2;7;10;9926.93;8907.307
07-03-2018;MTD;2;6;3;7;11;5800.89;5344.0986
07-03-2018;MTD;2;7;4;12;19;24421.83;21043.049
07-03-2018;MTD;3;8;1;1;2;1099.98;879.984
07-03-2018;MTD;3;9;2;3;4;1238.97;1115.073
07-03-2018;QTD;1;2;14;39;59;71891.51;64589.63
07-03-2018;QTD;1;3;11;35;52;52224.54;46643.977
07-03-2018;QTD;2;6;33;94;146;132048.8;117251.25
07-03-2018;QTD;2;7;38;112;166;142825.6;127221.766
07-03-2018;QTD;3;8;5;13;22;20523.79;17895.668
