date_ref;period;order_status;nb_orders;nb_items;quantity;gross_sales;net_sales
12-04-2018;MTD;Rejected;1;1;1;549.99;494.991
12-04-2018;MTD;Completed;19;52;77;88417.41;80705.8
12-04-2018;QTD;Rejected;1;1;1;549.99;494.991
12-04-2018;QTD;Completed;19;52;77;88417.41;80705.8
12-04-2018;YTD;Rejected;3;7;9;8831.92;8100.9556
12-04-2018;YTD;Completed;165;458;693;668839.1;598734.0
13-04-2018;MTD;Rejected;1;1;1;549.99;494.991
13-04-2018;MTD;Completed;20;56;83;92227.36;83998.22
13-04-2018;QTD;Rejected;1;1;1;549.99;494.991
13-04-2018;QTD;Completed;20;56;83;92227.36;83998.22
13-04-2018;YTD;Rejected;3;7;9;8831.92;8100.9556
13-04-2018;YTD;Completed;166;462;699;672649.1;602026.4
14-04-2018;MTD;Rejected;1;1;1;549.99;494.991
14-04-2018;MTD;Completed;20;56;83;92227.36;83998.22
14-04-2018;QTD;Rejected;1;1;1;549.99;494.991
14-04-2018;QTD;Completed;20;56;83;92227.36;83998.22
14-04-2018;YTD;Rejected;3;7;9;8831.92;8100.9556
14-04-2018;YTD;Completed;166;462;699;672649.1;602026.4
15-04-2018;MTD;Rejected;1;1;1;549.99;494.991
15-04-2018;MTD;Completed;21;59;89;98289.3;89222.766
15-04-2018;QTD;Rejected;1;1;1;549.99;494.991
15-04-2018;QTD;Completed;21;59;89;98289.3;89222.766
15-04-2018;YTD;Rejected;3;7;9;8831.92;8100.9556
15-04-2018;YTD;Completed;167;465;705;678711.06;607250.94
16-04-2018;MTD;Rejected;1;1;1;549.99;494.991
16-04-2018;MTD;Completed;23;64;96;104586.26;94621.2
16-04-2018;QTD;Rejected;1;1;1;549.99;494.991
16-04-2018;QTD;Completed;23;64;96;104586.26;94621.2
16-04-2018;YTD;Rejected;3;7;9;8831.92;8100.9556
16-04-2018;YTD;Completed;169;470;712;685008.0;612649.4
17-04-2018;MTD;Rejected;1;1;1;549.99;494.991
17-04-2018;MTD;Completed;25;70;105;109075.18;98551.33
17-04-2018;QTD;Rejected;1;1;1;549.99;494.991
17-04-2018;QTD;Completed;25;70;105;109075.18;98551.33
17-04-2018;YTD;Rejected;3;7;9;8831.92;8100.9556
17-04-2018;YTD;Completed;171;476;721;689496.94;616579.5
18-04-2018;MTD;Rejected;1;1;1;549.99;494.991
18-04-2018;MTD;Completed;27;76;115;116565.09;105401.695
18-04-2018;QTD;Rejected;1;1;1;549.99;494.991
18-04-2018;QTD;Completed;27;76;115;116565.09;105401.695
18-04-2018;YTD;Rejected;3;7;9;8831.92;8100.9556
18-04-2018;YTD;Completed;173;482;731;696986.8;623429.9
19-04-2018;MTD;Rejected;1;1;1;549.99;494.991
19-04-2018;MTD;Completed;29;83;124;126396.02;113704.68
19-04-2018;QTD;Rejected;1;1;1;549.99;494.991
19-04-2018;QTD;Completed;29;83;124;126396.02;113704.68
19-04-2018;YTD;Rejected;3;7;9;8831.92;8100.9556
19-04-2018;YTD;Completed;175;489;740;706817.75;631732.9
20-04-2018;MTD;Rejected;2;3;3;2949.97;2744.9724
20-04-2018;MTD;Completed;29;83;124;126396.02;113704.68
20-04-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
20-04-2018;QTD;Completed;29;83;124;126396.02;113704.68
20-04-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
20-04-2018;YTD;Completed;175;489;740;706817.75;631732.9
21-04-2018;MTD;Rejected;2;3;3;2949.97;2744.9724
21-04-2018;MTD;Completed;30;85;126;129766.0;116737.66
21-04-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
21-04-2018;QTD;Completed;30;85;126;129766.0;116737.66
21-04-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
21-04-2018;YTD;Completed;176;491;742;710187.75;634765.8
22-04-2018;MTD;Rejected;2;3;3;2949.97;2744.9724
22-04-2018;MTD;Completed;32;87;129;139086.97;125432.58
22-04-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
22-04-2018;QTD;Completed;32;87;129;139086.97;125432.58
22-04-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
22-04-2018;YTD;Completed;178;493;745;719508.7;643460.75
23-04-2018;MTD;Rejected;2;3;3;2949.97;2744.9724
23-04-2018;MTD;Completed;34;91;135;143366.9;128939.03
23-04-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
23-04-2018;QTD;Completed;34;91;135;143366.9;128939.03
23-04-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
23-04-2018;YTD;Completed;180;497;751;723788.6;646967.2
24-04-2018;MTD;Rejected;2;3;3;2949.97;2744.9724
24-04-2018;MTD;Completed;34;91;135;143366.9;128939.03
24-04-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
24-04-2018;QTD;Completed;34;91;135;143366.9;128939.03
24-04-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
24-04-2018;YTD;Completed;180;497;751;723788.6;646967.2
25-04-2018;MTD;Rejected;2;3;3;2949.97;2744.9724
25-04-2018;MTD;Completed;34;91;135;143366.9;128939.03
25-04-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
25-04-2018;QTD;Completed;34;91;135;143366.9;128939.03
25-04-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
25-04-2018;YTD;Completed;180;497;751;723788.6;646967.2
26-04-2018;MTD;Rejected;2;3;3;2949.97;2744.9724
26-04-2018;MTD;Completed;34;91;135;143366.9;128939.03
26-04-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
26-04-2018;QTD;Completed;34;91;135;143366.9;128939.03
26-04-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
26-04-2018;YTD;Completed;180;497;751;723788.6;646967.2
27-04-2018;MTD;Rejected;2;3;3;2949.97;2744.9724
27-04-2018;MTD;Completed;36;101;150;158914.78;142847.81
27-04-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
27-04-2018;QTD;Completed;36;101;150;158914.78;142847.81
27-04-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
27-04-2018;YTD;Completed;182;507;766;739336.5;660876.0
28-04-2018;MTD;Rejected;2;3;3;2949.97;2744.9724
28-04-2018;MTD;Completed;40;113;169;176973.62;158364.11
28-04-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
28-04-2018;QTD;Completed;40;113;169;176973.62;158364.11
28-04-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
28-04-2018;YTD;Completed;186;519;785;757395.4;676392.3
29-04-2018;MTD;Rejected;2;3;3;2949.97;2744.9724
29-04-2018;MTD;Completed;40;113;169;176973.62;158364.11
29-04-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
29-04-2018;QTD;Completed;40;113;169;176973.62;158364.11
29-04-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
29-04-2018;YTD;Completed;186;519;785;757395.4;676392.3
30-04-2018;MTD;Rejected;2;3;3;2949.97;2744.9724
30-04-2018;MTD;Completed;41;115;173;184273.58;164399.08
30-04-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
30-04-2018;QTD;Completed;41;115;173;184273.58;164399.08
30-04-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
30-04-2018;YTD;Completed;187;521;789;764695.3;682427.25
01-05-2018;MTD;Completed;4;14;23;18165.81;15602.768
01-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
01-05-2018;QTD;Completed;45;129;196;202439.39;180001.84
01-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
01-05-2018;YTD;Completed;191;535;812;782861.1;698030.0
02-05-2018;MTD;Completed;4;14;23;18165.81;15602.768
02-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
02-05-2018;QTD;Completed;45;129;196;202439.39;180001.84
02-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
02-05-2018;YTD;Completed;191;535;812;782861.1;698030.0
03-05-2018;MTD;Completed;6;22;36;26810.73;23532.783
03-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
03-05-2018;QTD;Completed;47;137;209;211084.31;187931.86
03-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
03-05-2018;YTD;Completed;193;543;825;791506.06;705960.06
04-05-2018;MTD;Completed;9;28;46;31348.65;27637.11
04-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
04-05-2018;QTD;Completed;50;143;219;215622.23;192036.19
04-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
04-05-2018;YTD;Completed;196;549;835;796044.0;710064.4
05-05-2018;MTD;Completed;10;32;53;45131.58;40098.656
05-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
05-05-2018;QTD;Completed;51;147;226;229405.16;204497.73
05-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
05-05-2018;YTD;Completed;197;553;842;809826.9;722525.94
06-05-2018;MTD;Completed;11;37;61;56519.52;50718.703
06-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
06-05-2018;QTD;Completed;52;152;234;240793.1;215117.78
06-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
06-05-2018;YTD;Completed;198;558;850;821214.8;733145.94
07-05-2018;MTD;Completed;14;42;68;60648.46;54480.32
07-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
07-05-2018;QTD;Completed;55;157;241;244922.05;218879.39
07-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
07-05-2018;YTD;Completed;201;563;857;825343.75;736907.56
08-05-2018;MTD;Completed;16;47;75;67667.4;60323.367
08-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
08-05-2018;QTD;Completed;57;162;248;251940.98;224722.45
08-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
08-05-2018;YTD;Completed;203;568;864;832362.75;742750.6
09-05-2018;MTD;Completed;16;47;75;67667.4;60323.367
09-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
09-05-2018;QTD;Completed;57;162;248;251940.98;224722.45
09-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
09-05-2018;YTD;Completed;203;568;864;832362.75;742750.6
10-05-2018;MTD;Completed;18;50;79;69486.37;61973.91
10-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
10-05-2018;QTD;Completed;59;165;252;253759.95;226372.98
10-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
10-05-2018;YTD;Completed;205;571;868;834181.7;744401.2
11-05-2018;MTD;Completed;20;55;87;75202.33;67191.14
11-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
11-05-2018;QTD;Completed;61;170;260;259475.9;231590.22
11-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
11-05-2018;YTD;Completed;207;576;876;839897.6;749618.4
12-05-2018;MTD;Completed;23;64;100;83423.2;74385.43
12-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
12-05-2018;QTD;Completed;64;179;273;267696.78;238784.5
12-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
12-05-2018;YTD;Completed;210;585;889;848118.5;756812.7
13-05-2018;MTD;Completed;25;67;105;89834.16;80256.15
13-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
13-05-2018;QTD;Completed;66;182;278;274107.75;244655.23
13-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
13-05-2018;YTD;Completed;212;588;894;854529.5;762683.44
14-05-2018;MTD;Completed;25;67;105;89834.16;80256.15
14-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
14-05-2018;QTD;Completed;66;182;278;274107.75;244655.23
14-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
14-05-2018;YTD;Completed;212;588;894;854529.5;762683.44
15-05-2018;MTD;Completed;26;72;112;100825.09;90472.38
15-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
15-05-2018;QTD;Completed;67;187;285;285098.66;254871.47
15-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
15-05-2018;YTD;Completed;213;593;901;865520.44;772899.6
16-05-2018;MTD;Completed;26;72;112;100825.09;90472.38
16-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
16-05-2018;QTD;Completed;67;187;285;285098.66;254871.47
16-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
16-05-2018;YTD;Completed;213;593;901;865520.44;772899.6
17-05-2018;MTD;Completed;31;86;132;121104.91;108309.52
17-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
17-05-2018;QTD;Completed;72;201;305;305378.5;272708.6
17-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
17-05-2018;YTD;Completed;218;607;921;885800.25;790736.8
18-05-2018;MTD;Completed;31;86;132;121104.91;108309.52
18-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
18-05-2018;QTD;Completed;72;201;305;305378.5;272708.6
18-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
18-05-2018;YTD;Completed;218;607;921;885800.25;790736.8
19-05-2018;MTD;Completed;34;93;145;136690.78;121947.47
19-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
19-05-2018;QTD;Completed;75;208;318;320964.38;286346.56
19-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
19-05-2018;YTD;Completed;221;614;934;901386.1;804374.75
20-05-2018;MTD;Completed;35;97;152;145301.72;129914.88
20-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
20-05-2018;QTD;Completed;76;212;325;329575.3;294313.97
20-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
20-05-2018;YTD;Completed;222;618;941;909997.06;812342.1
21-05-2018;MTD;Completed;36;101;158;148381.66;132663.62
21-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
21-05-2018;QTD;Completed;77;216;331;332655.25;297062.72
21-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
21-05-2018;YTD;Completed;223;622;947;913077.0;815090.9
22-05-2018;MTD;Completed;37;106;165;157451.61;140733.3
22-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
22-05-2018;QTD;Completed;78;221;338;341725.2;305132.38
22-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
22-05-2018;YTD;Completed;224;627;954;922146.94;823160.56
23-05-2018;MTD;Completed;37;106;165;157451.61;140733.3
23-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
23-05-2018;QTD;Completed;78;221;338;341725.2;305132.38
23-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
23-05-2018;YTD;Completed;224;627;954;922146.94;823160.56
24-05-2018;MTD;Completed;38;109;170;166461.56;149283.34
24-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
24-05-2018;QTD;Completed;79;224;343;350735.12;313682.4
24-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
24-05-2018;YTD;Completed;225;630;959;931156.9;831710.6
25-05-2018;MTD;Completed;40;116;181;178641.45;160178.75
25-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
25-05-2018;QTD;Completed;81;231;354;362915.03;324577.8
25-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
25-05-2018;YTD;Completed;227;637;970;943336.75;842606.0
26-05-2018;MTD;Completed;41;121;189;185421.38;166268.67
26-05-2018;QTD;Rejected;2;3;3;2949.97;2744.9724
26-05-2018;QTD;Completed;82;236;362;369694.94;330667.75
26-05-2018;YTD;Rejected;4;9;11;11231.9;10350.9375
26-05-2018;YTD;Completed;228;642;978;950116.7;848695.94
27-05-2018;MTD;Rejected;1;4;7;7988.94;7404.514
27-05-2018;MTD;Completed;45;130;202;207338.28;186181.4
27-05-2018;QTD;Rejected;3;7;10;10938.91;10149.487
27-05-2018;QTD;Completed;86;245;375;391611.88;350580.47
27-05-2018;YTD;Rejected;5;13;18;19220.84;17755.451
27-05-2018;YTD;Completed;232;651;991;972033.6;868608.7
28-05-2018;MTD;Rejected;1;4;7;7988.94;7404.514
28-05-2018;MTD;Completed;46;133;205;208557.27;187241.95
28-05-2018;QTD;Rejected;3;7;10;10938.91;10149.487
28-05-2018;QTD;Completed;87;248;378;392830.84;351641.03
28-05-2018;YTD;Rejected;5;13;18;19220.84;17755.451
28-05-2018;YTD;Completed;233;654;994;973252.56;869669.2
29-05-2018;MTD;Rejected;1;4;7;7988.94;7404.514
29-05-2018;MTD;Completed;47;135;208;213455.25;191805.05
29-05-2018;QTD;Rejected;3;7;10;10938.91;10149.487
29-05-2018;QTD;Completed;88;250;381;397728.84;356204.12
29-05-2018;YTD;Rejected;5;13;18;19220.84;17755.451
29-05-2018;YTD;Completed;234;656;997;978150.56;874232.3
30-05-2018;MTD;Rejected;2;5;9;8846.94;8090.9146
30-05-2018;MTD;Completed;49;141;215;219854.19;197179.1
30-05-2018;QTD;Rejected;4;8;12;11796.91;10835.887
30-05-2018;QTD;Completed;90;256;388;404127.78;361578.2
30-05-2018;YTD;Rejected;6;14;20;20078.84;18441.852
30-05-2018;YTD;Completed;236;662;1004;984549.5;879606.4
31-05-2018;MTD;Rejected;2;5;9;8846.94;8090.9146
31-05-2018;MTD;Completed;49;141;215;219854.19;197179.1
31-05-2018;QTD;Rejected;4;8;12;11796.91;10835.887
31-05-2018;QTD;Completed;90;256;388;404127.78;361578.2
31-05-2018;YTD;Rejected;6;14;20;20078.84;18441.852
31-05-2018;YTD;Completed;236;662;1004;984549.5;879606.4
01-06-2018;MTD;Completed;4;10;17;21238.88;19656.791
01-06-2018;QTD;Rejected;4;8;12;11796.91;10835.887
01-06-2018;QTD;Completed;94;266;405;425366.66;381234.97
01-06-2018;YTD;Rejected;6;14;20;20078.84;18441.852
01-06-2018;YTD;Completed;240;672;1021;1005788.4;899263.1
02-06-2018;MTD;Completed;5;11;19;24600.86;22783.434
02-06-2018;QTD;Rejected;4;8;12;11796.91;10835.887
02-06-2018;QTD;Completed;95;267;407;428728.62;384361.6
02-06-2018;YTD;Rejected;6;14;20;20078.84;18441.852
02-06-2018;YTD;Completed;241;673;1023;1009150.4;902389.8
03-06-2018;MTD;Completed;7;18;29;31772.76;29174.943
03-06-2018;QTD;Rejected;4;8;12;11796.91;10835.887
03-06-2018;QTD;Completed;97;274;417;435900.53;390753.12
03-06-2018;YTD;Rejected;6;14;20;20078.84;18441.852
03-06-2018;YTD;Completed;243;680;1033;1016322.25;908781.3
04-06-2018;MTD;Completed;8;20;31;33723.74;30944.326
04-06-2018;QTD;Rejected;4;8;12;11796.91;10835.887
04-06-2018;QTD;Completed;98;276;419;437851.5;392522.5
04-06-2018;YTD;Rejected;6;14;20;20078.84;18441.852
04-06-2018;YTD;Completed;244;682;1035;1018273.25;910550.7
05-06-2018;MTD;Completed;9;24;38;41491.69;37989.48
05-06-2018;QTD;Rejected;4;8;12;11796.91;10835.887
05-06-2018;QTD;Completed;99;280;426;445619.47;399567.66
05-06-2018;YTD;Rejected;6;14;20;20078.84;18441.852
05-06-2018;YTD;Completed;245;686;1042;1026041.2;917595.8
06-06-2018;MTD;Completed;12;35;54;58078.56;52775.688
06-06-2018;QTD;Rejected;4;8;12;11796.91;10835.887
06-06-2018;QTD;Completed;102;291;442;462206.34;414353.88
06-06-2018;YTD;Rejected;6;14;20;20078.84;18441.852
06-06-2018;YTD;Completed;248;697;1058;1042628.06;932382.06
07-06-2018;MTD;Completed;12;35;54;58078.56;52775.688
07-06-2018;QTD;Rejected;4;8;12;11796.91;10835.887
07-06-2018;QTD;Completed;102;291;442;462206.34;414353.88
07-06-2018;YTD;Rejected;6;14;20;20078.84;18441.852
07-06-2018;YTD;Completed;248;697;1058;1042628.06;932382.06
08-06-2018;MTD;Completed;14;40;62;67156.5;61328.332
08-06-2018;QTD;Rejected;4;8;12;11796.91;10835.887
08-06-2018;QTD;Completed;104;296;450;471284.28;422906.5
08-06-2018;YTD;Rejected;6;14;20;20078.84;18441.852
08-06-2018;YTD;Completed;250;702;1066;1051706.0;940934.7
09-06-2018;MTD;Completed;15;43;66;72656.46;66343.3
09-06-2018;QTD;Rejected;4;8;12;11796.91;10835.887
09-06-2018;QTD;Completed;105;299;454;476784.22;427921.47
09-06-2018;YTD;Rejected;6;14;20;20078.84;18441.852
09-06-2018;YTD;Completed;251;705;1070;1057206.0;945949.6
10-06-2018;MTD;Rejected;1;4;7;5708.94;5098.1445
10-06-2018;MTD;Completed;17;47;72;80545.41;72851.66
10-06-2018;QTD;Rejected;5;12;19;17505.85;15934.031
10-06-2018;QTD;Completed;107;303;460;484673.2;434429.8
10-06-2018;YTD;Rejected;7;18;27;25787.78;23539.996
10-06-2018;YTD;Completed;253;709;1076;1065094.9;952458.0
11-06-2018;MTD;Rejected;1;4;7;5708.94;5098.1445
11-06-2018;MTD;Completed;19;55;84;98445.29;89267.05
11-06-2018;QTD;Rejected;5;12;19;17505.85;15934.031
11-06-2018;QTD;Completed;109;311;472;502573.06;450845.22
11-06-2018;YTD;Rejected;7;18;27;25787.78;23539.996
11-06-2018;YTD;Completed;255;717;1088;1082994.8;968873.4
12-06-2018;MTD;Rejected;1;4;7;5708.94;5098.1445
12-06-2018;MTD;Completed;21;61;92;103345.22;93707.06
12-06-2018;QTD;Rejected;5;12;19;17505.85;15934.031
12-06-2018;QTD;Completed;111;317;480;507473.0;455285.25
12-06-2018;YTD;Rejected;7;18;27;25787.78;23539.996
12-06-2018;YTD;Completed;257;723;1096;1087894.8;973313.44
13-06-2018;MTD;Rejected;1;4;7;5708.94;5098.1445
13-06-2018;MTD;Completed;22;65;99;115917.15;105169.66
13-06-2018;QTD;Rejected;5;12;19;17505.85;15934.031
13-06-2018;QTD;Completed;112;321;487;520044.9;466747.84
13-06-2018;YTD;Rejected;7;18;27;25787.78;23539.996
13-06-2018;YTD;Completed;258;727;1103;1100466.6;984776.0
14-06-2018;MTD;Rejected;1;4;7;5708.94;5098.1445
14-06-2018;MTD;Completed;22;65;99;115917.15;105169.66
14-06-2018;QTD;Rejected;5;12;19;17505.85;15934.031
14-06-2018;QTD;Completed;112;321;487;520044.9;466747.84
14-06-2018;YTD;Rejected;7;18;27;25787.78;23539.996
14-06-2018;YTD;Completed;258;727;1103;1100466.6;984776.0
15-06-2018;MTD;Rejected;1;4;7;5708.94;5098.1445
15-06-2018;MTD;Completed;23;67;102;119098.12;108127.96
15-06-2018;QTD;Rejected;5;12;19;17505.85;15934.031
15-06-2018;QTD;Completed;113;323;490;523225.88;469706.12
15-06-2018;YTD;Rejected;7;18;27;25787.78;23539.996
15-06-2018;YTD;Completed;259;729;1106;1103647.6;987734.3
16-06-2018;MTD;Rejected;1;4;7;5708.94;5098.1445
16-06-2018;MTD;Completed;24;68;103;119368.11;108370.95
16-06-2018;QTD;Rejected;5;12;19;17505.85;15934.031
16-06-2018;QTD;Completed;114;324;491;523495.88;469949.12
16-06-2018;YTD;Rejected;7;18;27;25787.78;23539.996
16-06-2018;YTD;Completed;260;730;1107;1103917.6;987977.3
17-06-2018;MTD;Rejected;1;4;7;5708.94;5098.1445
17-06-2018;MTD;Completed;26;74;113;138679.02;126521.32
17-06-2018;QTD;Rejected;5;12;19;17505.85;15934.031
17-06-2018;QTD;Completed;116;330;501;542806.8;488099.5
17-06-2018;YTD;Rejected;7;18;27;25787.78;23539.996
17-06-2018;YTD;Completed;262;736;1117;1123228.5;1006127.7
18-06-2018;MTD;Rejected;1;4;7;5708.94;5098.1445
18-06-2018;MTD;Completed;27;77;118;147107.98;134108.83
18-06-2018;QTD;Rejected;5;12;19;17505.85;15934.031
18-06-2018;QTD;Completed;117;333;506;551235.75;495687.0
18-06-2018;YTD;Rejected;7;18;27;25787.78;23539.996
18-06-2018;YTD;Completed;263;739;1122;1131657.5;1013715.2
19-06-2018;MTD;Rejected;1;4;7;5708.94;5098.1445
19-06-2018;MTD;Completed;28;80;124;149787.92;136306.78
19-06-2018;QTD;Rejected;5;12;19;17505.85;15934.031
19-06-2018;QTD;Completed;118;336;512;553915.7;497884.97
19-06-2018;YTD;Rejected;7;18;27;25787.78;23539.996
19-06-2018;YTD;Completed;264;742;1128;1134337.4;1015913.1
20-06-2018;MTD;Rejected;1;4;7;5708.94;5098.1445
20-06-2018;MTD;Completed;29;84;130;154917.88;140999.66
20-06-2018;QTD;Rejected;5;12;19;17505.85;15934.031
20-06-2018;QTD;Completed;119;340;518;559045.6;502577.8
20-06-2018;YTD;Rejected;7;18;27;25787.78;23539.996
20-06-2018;YTD;Completed;265;746;1134;1139467.4;1020606.0
21-06-2018;MTD;Rejected;1;4;7;5708.94;5098.1445
21-06-2018;MTD;Completed;32;91;140;166197.78;151473.75
21-06-2018;QTD;Rejected;5;12;19;17505.85;15934.031
21-06-2018;QTD;Completed;122;347;528;570325.56;513051.94
21-06-2018;YTD;Rejected;7;18;27;25787.78;23539.996
21-06-2018;YTD;Completed;268;753;1144;1150747.2;1031080.1
22-06-2018;MTD;Rejected;1;4;7;5708.94;5098.1445
22-06-2018;MTD;Completed;33;95;147;177997.7;162487.69
22-06-2018;QTD;Rejected;5;12;19;17505.85;15934.031
22-06-2018;QTD;Completed;123;351;535;582125.5;524065.88
22-06-2018;YTD;Rejected;7;18;27;25787.78;23539.996
22-06-2018;YTD;Completed;269;757;1151;1162547.2;1042094.06
23-06-2018;MTD;Rejected;1;4;7;5708.94;5098.1445
23-06-2018;MTD;Completed;35;99;153;183897.66;167657.64
23-06-2018;QTD;Rejected;5;12;19;17505.85;15934.031
23-06-2018;QTD;Completed;125;355;541;588025.44;529235.8
23-06-2018;YTD;Rejected;7;18;27;25787.78;23539.996
23-06-2018;YTD;Completed;271;761;1157;1168447.1;1047264.0
24-06-2018;MTD;Rejected;1;4;7;5708.94;5098.1445
24-06-2018;MTD;Completed;35;99;153;183897.66;167657.64
24-06-2018;QTD;Rejected;5;12;19;17505.85;15934.031
24-06-2018;QTD;Completed;125;355;541;588025.44;529235.8
24-06-2018;YTD;Rejected;7;18;27;25787.78;23539.996
24-06-2018;YTD;Completed;271;761;1157;1168447.1;1047264.0
25-06-2018;MTD;Rejected;1;4;7;5708.94;5098.1445
25-06-2018;MTD;Completed;39;113;172;210006.48;191262.14
25-06-2018;QTD;Rejected;5;12;19;17505.85;15934.031
25-06-2018;QTD;Completed;129;369;560;614134.25;552840.3
25-06-2018;YTD;Rejected;7;18;27;25787.78;23539.996
25-06-2018;YTD;Completed;275;775;1176;1194556.0;1070868.5
26-06-2018;MTD;Rejected;1;4;7;5708.94;5098.1445
26-06-2018;MTD;Completed;39;113;172;210006.48;191262.14
26-06-2018;QTD;Rejected;5;12;19;17505.85;15934.031
