date_ref;period;staff_id;nb_orders;nb_items;quantity;gross_sales;net_sales
02-03-2018;YTD;3;5;13;22;20523.79;17895.668
03-03-2018;MTD;1;1;5;7;8937.95;8062.1245
03-03-2018;MTD;2;4;12;19;24421.83;21043.049
03-03-2018;MTD;3;1;1;2;1099.98;879.984
03-03-2018;QTD;1;24;72;108;123127.07;110388.43
03-03-2018;QTD;2;68;199;301;269073.5;239128.92
03-03-2018;QTD;3;5;13;22;20523.79;17895.668
03-03-2018;YTD;1;24;72;108;123127.07;110388.43
03-03-2018;YTD;2;68;199;301;269073.5;239128.92
03-03-2018;YTD;3;5;13;22;20523.79;17895.668
04-03-2018;MTD;1;1;5;7;8937.95;8062.1245
04-03-2018;MTD;2;4;12;19;24421.83;21043.049
04-03-2018;MTD;3;2;3;5;2068.96;1752.066
04-03-2018;QTD;1;24;72;108;123127.07;110388.43
04-03-2018;QTD;2;68;199;301;269073.5;239128.92
04-03-2018;QTD;3;6;15;25;21492.77;18767.75
04-03-2018;YTD;1;24;72;108;123127.07;110388.43
04-03-2018;YTD;2;68;199;301;269073.5;239128.92
04-03-2018;YTD;3;6;15;25;21492.77;18767.75
05-03-2018;MTD;1;1;5;7;8937.95;8062.1245
05-03-2018;MTD;2;4;12;19;24421.83;21043.049
05-03-2018;MTD;3;2;3;5;2068.96;1752.066
05-03-2018;QTD;1;24;72;108;123127.07;110388.43
05-03-2018;QTD;2;68;199;301;269073.5;239128.92
05-03-2018;QTD;3;6;15;25;21492.77;18767.75
05-03-2018;YTD;1;24;72;108;123127.07;110388.43
05-03-2018;YTD;2;68;199;301;269073.5;239128.92
05-03-2018;YTD;3;6;15;25;21492.77;18767.75
06-03-2018;MTD;1;2;7;10;9926.93;8907.307
06-03-2018;MTD;2;6;17;27;28852.75;25121.176
06-03-2018;MTD;3;3;4;6;2338.95;1995.057
06-03-2018;QTD;1;25;74;111;124116.05;111233.61
06-03-2018;QTD;2;70;204;309;273504.4;243207.05
06-03-2018;QTD;3;7;16;26;21762.76;19010.74
06-03-2018;YTD;1;25;74;111;124116.05;111233.61
06-03-2018;YTD;2;70;204;309;273504.4;243207.05
06-03-2018;YTD;3;7;16;26;21762.76;19010.74
07-03-2018;MTD;1;2;7;10;9926.93;8907.307
07-03-2018;MTD;2;7;19;30;30222.72;26387.148
07-03-2018;MTD;3;3;4;6;2338.95;1995.057
07-03-2018;QTD;1;25;74;111;124116.05;111233.61
07-03-2018;QTD;2;71;206;312;274874.38;244473.02
07-03-2018;QTD;3;7;16;26;21762.76;19010.74
07-03-2018;YTD;1;25;74;111;124116.05;111233.61
07-03-2018;YTD;2;71;206;312;274874.38;244473.02
07-03-2018;YTD;3;7;16;26;21762.76;19010.74
08-03-2018;MTD;1;2;7;10;9926.93;8907.307
08-03-2018;MTD;2;10;31;49;41695.53;36408.48
08-03-2018;MTD;3;3;4;6;2338.95;1995.057
08-03-2018;QTD;1;25;74;111;124116.05;111233.61
08-03-2018;QTD;2;74;218;331;286347.2;254494.34
08-03-2018;QTD;3;7;16;26;21762.76;19010.74
08-03-2018;YTD;1;25;74;111;124116.05;111233.61
08-03-2018;YTD;2;74;218;331;286347.2;254494.34
08-03-2018;YTD;3;7;16;26;21762.76;19010.74
09-03-2018;MTD;1;2;7;10;9926.93;8907.307
09-03-2018;MTD;2;11;33;51;42414.52;37028.57
09-03-2018;MTD;3;3;4;6;2338.95;1995.057
09-03-2018;QTD;1;25;74;111;124116.05;111233.61
09-03-2018;QTD;2;75;220;333;287066.2;255114.44
09-03-2018;QTD;3;7;16;26;21762.76;19010.74
09-03-2018;YTD;1;25;74;111;124116.05;111233.61
09-03-2018;YTD;2;75;220;333;287066.2;255114.44
09-03-2018;YTD;3;7;16;26;21762.76;19010.74
10-03-2018;MTD;1;2;7;10;9926.93;8907.307
10-03-2018;MTD;2;13;38;57;44873.47;39243.08
10-03-2018;MTD;3;3;4;6;2338.95;1995.057
10-03-2018;QTD;1;25;74;111;124116.05;111233.61
10-03-2018;QTD;2;77;225;339;289525.12;257328.95
10-03-2018;QTD;3;7;16;26;21762.76;19010.74
10-03-2018;YTD;1;25;74;111;124116.05;111233.61
10-03-2018;YTD;2;77;225;339;289525.12;257328.95
10-03-2018;YTD;3;7;16;26;21762.76;19010.74
11-03-2018;MTD;1;2;7;10;9926.93;8907.307
11-03-2018;MTD;2;13;38;57;44873.47;39243.08
11-03-2018;MTD;3;3;4;6;2338.95;1995.057
11-03-2018;QTD;1;25;74;111;124116.05;111233.61
11-03-2018;QTD;2;77;225;339;289525.12;257328.95
11-03-2018;QTD;3;7;16;26;21762.76;19010.74
11-03-2018;YTD;1;25;74;111;124116.05;111233.61
11-03-2018;YTD;2;77;225;339;289525.12;257328.95
11-03-2018;YTD;3;7;16;26;21762.76;19010.74
12-03-2018;MTD;1;3;12;17;16345.87;14816.921
12-03-2018;MTD;2;14;39;58;45373.46;39718.07
12-03-2018;MTD;3;3;4;6;2338.95;1995.057
12-03-2018;QTD;1;26;79;118;130534.99;117143.23
12-03-2018;QTD;2;78;226;340;290025.12;257803.94
12-03-2018;QTD;3;7;16;26;21762.76;19010.74
12-03-2018;YTD;1;26;79;118;130534.99;117143.23
12-03-2018;YTD;2;78;226;340;290025.12;257803.94
12-03-2018;YTD;3;7;16;26;21762.76;19010.74
13-03-2018;MTD;1;3;12;17;16345.87;14816.921
13-03-2018;MTD;2;14;39;58;45373.46;39718.07
13-03-2018;MTD;3;3;4;6;2338.95;1995.057
13-03-2018;QTD;1;26;79;118;130534.99;117143.23
13-03-2018;QTD;2;78;226;340;290025.12;257803.94
13-03-2018;QTD;3;7;16;26;21762.76;19010.74
13-03-2018;YTD;1;26;79;118;130534.99;117143.23
13-03-2018;YTD;2;78;226;340;290025.12;257803.94
13-03-2018;YTD;3;7;16;26;21762.76;19010.74
14-03-2018;MTD;1;3;12;17;16345.87;14816.921
14-03-2018;MTD;2;17;50;77;62441.3;55185.375
14-03-2018;MTD;3;3;4;6;2338.95;1995.057
14-03-2018;QTD;1;26;79;118;130534.99;117143.23
14-03-2018;QTD;2;81;237;359;307092.97;273271.25
14-03-2018;QTD;3;7;16;26;21762.76;19010.74
14-03-2018;YTD;1;26;79;118;130534.99;117143.23
14-03-2018;YTD;2;81;237;359;307092.97;273271.25
14-03-2018;YTD;3;7;16;26;21762.76;19010.74
15-03-2018;MTD;1;3;12;17;16345.87;14816.921
15-03-2018;MTD;2;18;51;79;63541.28;56175.355
15-03-2018;MTD;3;3;4;6;2338.95;1995.057
15-03-2018;QTD;1;26;79;118;130534.99;117143.23
15-03-2018;QTD;2;82;238;361;308192.94;274261.22
15-03-2018;QTD;3;7;16;26;21762.76;19010.74
15-03-2018;YTD;1;26;79;118;130534.99;117143.23
15-03-2018;YTD;2;82;238;361;308192.94;274261.22
15-03-2018;YTD;3;7;16;26;21762.76;19010.74
16-03-2018;MTD;1;4;15;21;27845.83;25683.883
16-03-2018;MTD;2;20;53;82;69970.26;62261.438
16-03-2018;MTD;3;3;4;6;2338.95;1995.057
16-03-2018;QTD;1;27;82;122;142034.95;128010.19
16-03-2018;QTD;2;84;240;364;314621.94;280347.3
16-03-2018;QTD;3;7;16;26;21762.76;19010.74
16-03-2018;YTD;1;27;82;122;142034.95;128010.19
16-03-2018;YTD;2;84;240;364;314621.94;280347.3
16-03-2018;YTD;3;7;16;26;21762.76;19010.74
17-03-2018;MTD;1;4;15;21;27845.83;25683.883
17-03-2018;MTD;2;20;53;82;69970.26;62261.438
17-03-2018;MTD;3;4;7;10;9167.92;8327.999
17-03-2018;QTD;1;27;82;122;142034.95;128010.19
17-03-2018;QTD;2;84;240;364;314621.94;280347.3
17-03-2018;QTD;3;8;19;30;28591.73;25343.684
17-03-2018;YTD;1;27;82;122;142034.95;128010.19
17-03-2018;YTD;2;84;240;364;314621.94;280347.3
17-03-2018;YTD;3;8;19;30;28591.73;25343.684
18-03-2018;MTD;1;4;15;21;27845.83;25683.883
18-03-2018;MTD;2;21;57;90;80070.18;70571.37
18-03-2018;MTD;3;4;7;10;9167.92;8327.999
18-03-2018;QTD;1;27;82;122;142034.95;128010.19
18-03-2018;QTD;2;85;244;372;324721.84;288657.25
18-03-2018;QTD;3;8;19;30;28591.73;25343.684
18-03-2018;YTD;1;27;82;122;142034.95;128010.19
18-03-2018;YTD;2;85;244;372;324721.84;288657.25
18-03-2018;YTD;3;8;19;30;28591.73;25343.684
19-03-2018;MTD;1;4;15;21;27845.83;25683.883
19-03-2018;MTD;2;23;61;95;86761.14;76702.49
19-03-2018;MTD;3;5;10;16;16607.86;15143.947
19-03-2018;QTD;1;27;82;122;142034.95;128010.19
19-03-2018;QTD;2;87;248;377;331412.8;294788.38
19-03-2018;QTD;3;9;22;36;36031.67;32159.63
19-03-2018;YTD;1;27;82;122;142034.95;128010.19
19-03-2018;YTD;2;87;248;377;331412.8;294788.38
19-03-2018;YTD;3;9;22;36;36031.67;32159.63
20-03-2018;MTD;1;5;18;25;32945.79;30378.846
20-03-2018;MTD;2;25;66;104;90867.09;80469.79
20-03-2018;MTD;3;5;10;16;16607.86;15143.947
20-03-2018;QTD;1;28;85;126;147134.9;132705.14
20-03-2018;QTD;2;89;253;386;335518.75;298555.66
20-03-2018;QTD;3;9;22;36;36031.67;32159.63
20-03-2018;YTD;1;28;85;126;147134.9;132705.14
20-03-2018;YTD;2;89;253;386;335518.75;298555.66
20-03-2018;YTD;3;9;22;36;36031.67;32159.63
21-03-2018;MTD;1;5;18;25;32945.79;30378.846
21-03-2018;MTD;2;26;70;110;95657.05;84945.25
21-03-2018;MTD;3;6;12;20;26607.82;23443.912
21-03-2018;QTD;1;28;85;126;147134.9;132705.14
21-03-2018;QTD;2;90;257;392;340308.72;303031.12
21-03-2018;QTD;3;10;24;40;46031.63;40459.594
21-03-2018;YTD;1;28;85;126;147134.9;132705.14
21-03-2018;YTD;2;90;257;392;340308.72;303031.12
21-03-2018;YTD;3;10;24;40;46031.63;40459.594
22-03-2018;MTD;1;5;18;25;32945.79;30378.846
22-03-2018;MTD;2;26;70;110;95657.05;84945.25
22-03-2018;MTD;3;6;12;20;26607.82;23443.912
22-03-2018;QTD;1;28;85;126;147134.9;132705.14
22-03-2018;QTD;2;90;257;392;340308.72;303031.12
22-03-2018;QTD;3;10;24;40;46031.63;40459.594
22-03-2018;YTD;1;28;85;126;147134.9;132705.14
22-03-2018;YTD;2;90;257;392;340308.72;303031.12
22-03-2018;YTD;3;10;24;40;46031.63;40459.594
23-03-2018;MTD;1;5;18;25;32945.79;30378.846
23-03-2018;MTD;2;30;80;123;102694.94;91158.3
23-03-2018;MTD;3;6;12;20;26607.82;23443.912
23-03-2018;QTD;1;28;85;126;147134.9;132705.14
23-03-2018;QTD;2;94;267;405;347346.62;309244.16
23-03-2018;QTD;3;10;24;40;46031.63;40459.594
23-03-2018;YTD;1;28;85;126;147134.9;132705.14
23-03-2018;YTD;2;94;267;405;347346.62;309244.16
23-03-2018;YTD;3;10;24;40;46031.63;40459.594
24-03-2018;MTD;1;5;18;25;32945.79;30378.846
24-03-2018;MTD;2;30;80;123;102694.94;91158.3
24-03-2018;MTD;3;6;12;20;26607.82;23443.912
24-03-2018;QTD;1;28;85;126;147134.9;132705.14
24-03-2018;QTD;2;94;267;405;347346.62;309244.16
24-03-2018;QTD;3;10;24;40;46031.63;40459.594
24-03-2018;YTD;1;28;85;126;147134.9;132705.14
24-03-2018;YTD;2;94;267;405;347346.62;309244.16
24-03-2018;YTD;3;10;24;40;46031.63;40459.594
25-03-2018;MTD;1;5;18;25;32945.79;30378.846
25-03-2018;MTD;2;31;81;124;103143.94;91517.49
25-03-2018;MTD;3;6;12;20;26607.82;23443.912
25-03-2018;QTD;1;28;85;126;147134.9;132705.14
25-03-2018;QTD;2;95;268;406;347795.62;309603.38
25-03-2018;QTD;3;10;24;40;46031.63;40459.594
25-03-2018;YTD;1;28;85;126;147134.9;132705.14
25-03-2018;YTD;2;95;268;406;347795.62;309603.38
25-03-2018;YTD;3;10;24;40;46031.63;40459.594
26-03-2018;MTD;1;6;21;30;37956.75;34902.18
26-03-2018;MTD;2;33;83;127;107213.91;95313.47
26-03-2018;MTD;3;6;12;20;26607.82;23443.912
26-03-2018;QTD;1;29;88;131;152145.88;137228.48
26-03-2018;QTD;2;97;270;409;351865.6;313399.34
26-03-2018;QTD;3;10;24;40;46031.63;40459.594
26-03-2018;YTD;1;29;88;131;152145.88;137228.48
26-03-2018;YTD;2;97;270;409;351865.6;313399.34
26-03-2018;YTD;3;10;24;40;46031.63;40459.594
27-03-2018;MTD;1;6;21;30;37956.75;34902.18
27-03-2018;MTD;2;34;85;130;114894.88;102058.24
27-03-2018;MTD;3;6;12;20;26607.82;23443.912
27-03-2018;QTD;1;29;88;131;152145.88;137228.48
27-03-2018;QTD;2;98;272;412;359546.56;320144.12
27-03-2018;QTD;3;10;24;40;46031.63;40459.594
27-03-2018;YTD;1;29;88;131;152145.88;137228.48
27-03-2018;YTD;2;98;272;412;359546.56;320144.12
27-03-2018;YTD;3;10;24;40;46031.63;40459.594
28-03-2018;MTD;1;7;26;38;43396.67;39667.61
28-03-2018;MTD;2;37;89;137;118004.81;104799.88
28-03-2018;MTD;3;6;12;20;26607.82;23443.912
28-03-2018;QTD;1;30;93;139;157585.8;141993.9
28-03-2018;QTD;2;101;276;419;362656.47;322885.75
28-03-2018;QTD;3;10;24;40;46031.63;40459.594
28-03-2018;YTD;1;30;93;139;157585.8;141993.9
28-03-2018;YTD;2;101;276;419;362656.47;322885.75
28-03-2018;YTD;3;10;24;40;46031.63;40459.594
29-03-2018;MTD;1;9;32;45;50854.62;46322.633
29-03-2018;MTD;2;38;92;143;120684.75;107099.83
29-03-2018;MTD;3;6;12;20;26607.82;23443.912
29-03-2018;QTD;1;32;99;146;165043.73;148648.94
29-03-2018;QTD;2;102;279;425;365336.4;325185.7
29-03-2018;QTD;3;10;24;40;46031.63;40459.594
29-03-2018;YTD;1;32;99;146;165043.73;148648.94
29-03-2018;YTD;2;102;279;425;365336.4;325185.7
29-03-2018;YTD;3;10;24;40;46031.63;40459.594
30-03-2018;MTD;1;9;32;45;50854.62;46322.633
30-03-2018;MTD;2;39;95;147;124144.71;110338.79
30-03-2018;MTD;3;6;12;20;26607.82;23443.912
30-03-2018;QTD;1;32;99;146;165043.73;148648.94
30-03-2018;QTD;2;103;282;429;368796.38;328424.66
30-03-2018;QTD;3;10;24;40;46031.63;40459.594
30-03-2018;YTD;1;32;99;146;165043.73;148648.94
30-03-2018;YTD;2;103;282;429;368796.38;328424.66
30-03-2018;YTD;3;10;24;40;46031.63;40459.594
31-03-2018;MTD;1;10;33;46;51404.61;46817.625
31-03-2018;MTD;2;39;95;147;124144.71;110338.79
31-03-2018;MTD;3;6;12;20;26607.82;23443.912
31-03-2018;QTD;1;33;100;147;165593.73;149143.92
31-03-2018;QTD;2;103;282;429;368796.38;328424.66
31-03-2018;QTD;3;10;24;40;46031.63;40459.594
31-03-2018;YTD;1;33;100;147;165593.73;149143.92
31-03-2018;YTD;2;103;282;429;368796.38;328424.66
31-03-2018;YTD;3;10;24;40;46031.63;40459.594
01-04-2018;YTD;1;33;100;147;165593.73;149143.92
01-04-2018;YTD;2;103;282;429;368796.38;328424.66
01-04-2018;YTD;3;10;24;40;46031.63;40459.594
02-04-2018;MTD;2;1;1;1;1799.99;1619.991
02-04-2018;QTD;2;1;1;1;1799.99;1619.991
02-04-2018;YTD;1;33;100;147;165593.73;149143.92
02-04-2018;YTD;2;104;283;430;370596.38;330044.66
02-04-2018;YTD;3;10;24;40;46031.63;40459.594
03-04-2018;MTD;1;1;3;5;2225.99;1970.5907
03-04-2018;MTD;2;1;1;1;1799.99;1619.991
03-04-2018;MTD;3;1;2;3;10899.97;10049.973
03-04-2018;QTD;1;1;3;5;2225.99;1970.5907
03-04-2018;QTD;2;1;1;1;1799.99;1619.991
03-04-2018;QTD;3;1;2;3;10899.97;10049.973
03-04-2018;YTD;1;34;103;152;167819.72;151114.52
03-04-2018;YTD;2;104;283;430;370596.38;330044.66
03-04-2018;YTD;3;11;26;43;56931.6;50509.566
04-04-2018;MTD;1;2;4;6;2495.98;2186.5828
04-04-2018;MTD;2;3;8;12;15078.9;14141.457
04-04-2018;MTD;3;1;2;3;10899.97;10049.973
04-04-2018;QTD;1;2;4;6;2495.98;2186.5828
04-04-2018;QTD;2;3;8;12;15078.9;14141.457
04-04-2018;QTD;3;1;2;3;10899.97;10049.973
04-04-2018;YTD;1;35;104;153;168089.7;151330.52
04-04-2018;YTD;2;106;290;441;383875.28;342566.12
04-04-2018;YTD;3;11;26;43;56931.6;50509.566
05-04-2018;MTD;1;2;4;6;2495.98;2186.5828
05-04-2018;MTD;2;3;8;12;15078.9;14141.457
05-04-2018;MTD;3;1;2;3;10899.97;10049.973
05-04-2018;QTD;1;2;4;6;2495.98;2186.5828
05-04-2018;QTD;2;3;8;12;15078.9;14141.457
05-04-2018;QTD;3;1;2;3;10899.97;10049.973
05-04-2018;YTD;1;35;104;153;168089.7;151330.52
05-04-2018;YTD;2;106;290;441;383875.28;342566.12
05-04-2018;YTD;3;11;26;43;56931.6;50509.566
06-04-2018;MTD;1;3;7;11;5484.94;4906.316
06-04-2018;MTD;2;4;10;14;16077.89;14995.647
06-04-2018;MTD;3;1;2;3;10899.97;10049.973
06-04-2018;QTD;1;3;7;11;5484.94;4906.316
06-04-2018;QTD;2;4;10;14;16077.89;14995.647
06-04-2018;QTD;3;1;2;3;10899.97;10049.973
06-04-2018;YTD;1;36;107;158;171078.67;154050.25
06-04-2018;YTD;2;107;292;443;384874.28;343420.3
06-04-2018;YTD;3;11;26;43;56931.6;50509.566
07-04-2018;MTD;1;3;7;11;5484.94;4906.316
07-04-2018;MTD;2;5;13;19;25245.86;23691.719
07-04-2018;MTD;3;1;2;3;10899.97;10049.973
07-04-2018;QTD;1;3;7;11;5484.94;4906.316
07-04-2018;QTD;2;5;13;19;25245.86;23691.719
07-04-2018;QTD;3;1;2;3;10899.97;10049.973
07-04-2018;YTD;1;36;107;158;171078.67;154050.25
07-04-2018;YTD;2;108;295;448;394042.25;352116.38
07-04-2018;YTD;3;11;26;43;56931.6;50509.566
08-04-2018;MTD;1;4;10;15;12334.9;11368.779
08-04-2018;MTD;2;7;19;28;40663.8;37699.363
08-04-2018;MTD;3;1;2;3;10899.97;10049.973
08-04-2018;QTD;1;4;10;15;12334.9;11368.779
08-04-2018;QTD;2;7;19;28;40663.8;37699.363
08-04-2018;QTD;3;1;2;3;10899.97;10049.973
08-04-2018;YTD;1;37;110;162;177928.62;160512.7
08-04-2018;YTD;2;110;301;457;409460.2;366124.03
08-04-2018;YTD;3;11;26;43;56931.6;50509.566
09-04-2018;MTD;1;5;14;22;17806.83;16373.377
09-04-2018;MTD;2;7;19;28;40663.8;37699.363
09-04-2018;MTD;3;1;2;3;10899.97;10049.973
09-04-2018;QTD;1;5;14;22;17806.83;16373.377
09-04-2018;QTD;2;7;19;28;40663.8;37699.363
09-04-2018;QTD;3;1;2;3;10899.97;10049.973
09-04-2018;YTD;1;38;114;169;183400.56;165517.3
09-04-2018;YTD;2;110;301;457;409460.2;366124.03
09-04-2018;YTD;3;11;26;43;56931.6;50509.566
10-04-2018;MTD;1;5;14;22;17806.83;16373.377
10-04-2018;MTD;2;9;28;41;53502.7;48696.824
10-04-2018;MTD;3;1;2;3;10899.97;10049.973
10-04-2018;QTD;1;5;14;22;17806.83;16373.377
10-04-2018;QTD;2;9;28;41;53502.7;48696.824
10-04-2018;QTD;3;1;2;3;10899.97;10049.973
10-04-2018;YTD;1;38;114;169;183400.56;165517.3
10-04-2018;YTD;2;112;310;470;422299.1;377121.5
10-04-2018;YTD;3;11;26;43;56931.6;50509.566
11-04-2018;MTD;1;6;15;23;19606.82;18083.367
11-04-2018;MTD;2;10;30;43;54402.68;49455.81
11-04-2018;MTD;3;2;5;7;12969.93;11926.436
11-04-2018;QTD;1;6;15;23;19606.82;18083.367
11-04-2018;QTD;2;10;30;43;54402.68;49455.81
11-04-2018;QTD;3;2;5;7;12969.93;11926.436
11-04-2018;YTD;1;39;115;170;185200.55;167227.3
11-04-2018;YTD;2;113;312;472;423199.06;377880.47
11-04-2018;YTD;3;12;29;47;59001.56;52386.03
12-04-2018;MTD;1;6;15;23;19606.82;18083.367
12-04-2018;MTD;2;11;32;47;55840.66;50695.992
12-04-2018;MTD;3;2;5;7;12969.93;11926.436
12-04-2018;QTD;1;6;15;23;19606.82;18083.367
12-04-2018;QTD;2;11;32;47;55840.66;50695.992
12-04-2018;QTD;3;2;5;7;12969.93;11926.436
12-04-2018;YTD;1;39;115;170;185200.55;167227.3
12-04-2018;YTD;2;114;314;476;424637.03;379120.66
12-04-2018;YTD;3;12;29;47;59001.56;52386.03
13-04-2018;MTD;1;6;15;23;19606.82;18083.367
13-04-2018;MTD;2;12;36;53;59650.61;53988.418
13-04-2018;MTD;3;2;5;7;12969.93;11926.436
13-04-2018;QTD;1;6;15;23;19606.82;18083.367
13-04-2018;QTD;2;12;36;53;59650.61;53988.418
13-04-2018;QTD;3;2;5;7;12969.93;11926.436
13-04-2018;YTD;1;39;115;170;185200.55;167227.3
13-04-2018;YTD;2;115;318;482;428447.0;382413.1
13-04-2018;YTD;3;12;29;47;59001.56;52386.03
14-04-2018;MTD;1;6;15;23;19606.82;18083.367
14-04-2018;MTD;2;12;36;53;59650.61;53988.418
14-04-2018;MTD;3;2;5;7;12969.93;11926.436
14-04-2018;QTD;1;6;15;23;19606.82;18083.367
14-04-2018;QTD;2;12;36;53;59650.61;53988.418
14-04-2018;QTD;3;2;5;7;12969.93;11926.436
14-04-2018;YTD;1;39;115;170;185200.55;167227.3
14-04-2018;YTD;2;115;318;482;428447.0;382413.1
14-04-2018;YTD;3;12;29;47;59001.56;52386.03
15-04-2018;MTD;1;6;15;23;19606.82;18083.367
15-04-2018;MTD;2;13;39;59;65712.55;59212.965
15-04-2018;MTD;3;2;5;7;12969.93;11926.436
15-04-2018;QTD;1;6;15;23;19606.82;18083.367
15-04-2018;QTD;2;13;39;59;65712.55;59212.965
15-04-2018;QTD;3;2;5;7;12969.93;11926.436
15-04-2018;YTD;1;39;115;170;185200.55;167227.3
15-04-2018;YTD;2;116;321;488;434508.94;387637.62
15-04-2018;YTD;3;12;29;47;59001.56;52386.03
16-04-2018;MTD;1;7;16;25;20806.8;19163.35
16-04-2018;MTD;2;14;43;64;70809.53;63531.414
16-04-2018;MTD;3;2;5;7;12969.93;11926.436
16-04-2018;QTD;1;7;16;25;20806.8;19163.35
16-04-2018;QTD;2;14;43;64;70809.53;63531.414
16-04-2018;QTD;3;2;5;7;12969.93;11926.436
16-04-2018;YTD;1;40;116;172;186400.53;168307.28
16-04-2018;YTD;2;117;325;493;439605.9;391956.06
16-04-2018;YTD;3;12;29;47;59001.56;52386.03
17-04-2018;MTD;1;7;16;25;20806.8;19163.35
17-04-2018;MTD;2;16;49;73;75298.45;67461.55
17-04-2018;MTD;3;2;5;7;12969.93;11926.436
17-04-2018;QTD;1;7;16;25;20806.8;19163.35
17-04-2018;QTD;2;16;49;73;75298.45;67461.55
17-04-2018;QTD;3;2;5;7;12969.93;11926.436
17-04-2018;YTD;1;40;116;172;186400.53;168307.28
17-04-2018;YTD;2;119;331;502;444094.84;395886.22
17-04-2018;YTD;3;12;29;47;59001.56;52386.03
18-04-2018;MTD;1;8;20;31;26196.75;24040.756
18-04-2018;MTD;2;17;51;77;77398.41;69434.51
18-04-2018;MTD;3;2;5;7;12969.93;11926.436
18-04-2018;QTD;1;8;20;31;26196.75;24040.756
18-04-2018;QTD;2;17;51;77;77398.41;69434.51
18-04-2018;QTD;3;2;5;7;12969.93;11926.436
18-04-2018;YTD;1;41;120;178;191790.48;173184.69
18-04-2018;YTD;2;120;333;506;446194.78;397859.16
18-04-2018;YTD;3;12;29;47;59001.56;52386.03
19-04-2018;MTD;1;8;20;31;26196.75;24040.756
19-04-2018;MTD;2;19;58;86;87229.34;77737.484
19-04-2018;MTD;3;2;5;7;12969.93;11926.436
19-04-2018;QTD;1;8;20;31;26196.75;24040.756
19-04-2018;QTD;2;19;58;86;87229.34;77737.484
19-04-2018;QTD;3;2;5;7;12969.93;11926.436
19-04-2018;YTD;1;41;120;178;191790.48;173184.69
19-04-2018;YTD;2;122;340;515;456025.72;406162.16
19-04-2018;YTD;3;12;29;47;59001.56;52386.03
20-04-2018;MTD;1;8;20;31;26196.75;24040.756
20-04-2018;MTD;2;19;58;86;87229.34;77737.484
20-04-2018;MTD;3;2;5;7;12969.93;11926.436
20-04-2018;QTD;1;8;20;31;26196.75;24040.756
20-04-2018;QTD;2;19;58;86;87229.34;77737.484
20-04-2018;QTD;3;2;5;7;12969.93;11926.436
20-04-2018;YTD;1;41;120;178;191790.48;173184.69
20-04-2018;YTD;2;122;340;515;456025.72;406162.16
20-04-2018;YTD;3;12;29;47;59001.56;52386.03
21-04-2018;MTD;1;8;20;31;26196.75;24040.756
21-04-2018;MTD;2;20;60;88;90599.32;80770.47
21-04-2018;MTD;3;2;5;7;12969.93;11926.436
21-04-2018;QTD;1;8;20;31;26196.75;24040.756
21-04-2018;QTD;2;20;60;88;90599.32;80770.47
21-04-2018;QTD;3;2;5;7;12969.93;11926.436
21-04-2018;YTD;1;41;120;178;191790.48;173184.69
21-04-2018;YTD;2;123;342;517;459395.7;409195.12
21-04-2018;YTD;3;12;29;47;59001.56;52386.03
22-04-2018;MTD;1;8;20;31;26196.75;24040.756
22-04-2018;MTD;2;22;62;91;99920.29;89465.39
22-04-2018;MTD;3;2;5;7;12969.93;11926.436
22-04-2018;QTD;1;8;20;31;26196.75;24040.756
22-04-2018;QTD;2;22;62;91;99920.29;89465.39
22-04-2018;QTD;3;2;5;7;12969.93;11926.436
22-04-2018;YTD;1;41;120;178;191790.48;173184.69
22-04-2018;YTD;2;125;344;520;468716.66;417890.06
22-04-2018;YTD;3;12;29;47;59001.56;52386.03
23-04-2018;MTD;1;9;21;33;27396.73;25000.74
23-04-2018;MTD;2;23;65;95;103000.25;92011.86
23-04-2018;MTD;3;2;5;7;12969.93;11926.436
23-04-2018;QTD;1;9;21;33;27396.73;25000.74
23-04-2018;QTD;2;23;65;95;103000.25;92011.86
23-04-2018;QTD;3;2;5;7;12969.93;11926.436
23-04-2018;YTD;1;42;121;180;192990.45;174144.67
23-04-2018;YTD;2;126;347;524;471796.62;420436.53
23-04-2018;YTD;3;12;29;47;59001.56;52386.03
24-04-2018;MTD;1;9;21;33;27396.73;25000.74
24-04-2018;MTD;2;23;65;95;103000.25;92011.86
24-04-2018;MTD;3;2;5;7;12969.93;11926.436
24-04-2018;QTD;1;9;21;33;27396.73;25000.74
24-04-2018;QTD;2;23;65;95;103000.25;92011.86
24-04-2018;QTD;3;2;5;7;12969.93;11926.436
24-04-2018;YTD;1;42;121;180;192990.45;174144.67
24-04-2018;YTD;2;126;347;524;471796.62;420436.53
24-04-2018;YTD;3;12;29;47;59001.56;52386.03
25-04-2018;MTD;1;9;21;33;27396.73;25000.74
25-04-2018;MTD;2;23;65;95;103000.25;92011.86
25-04-2018;MTD;3;2;5;7;12969.93;11926.436
25-04-2018;QTD;1;9;21;33;27396.73;25000.74
25-04-2018;QTD;2;23;65;95;103000.25;92011.86
25-04-2018;QTD;3;2;5;7;12969.93;11926.436
25-04-2018;YTD;1;42;121;180;192990.45;174144.67
25-04-2018;YTD;2;126;347;524;471796.62;420436.53
25-04-2018;YTD;3;12;29;47;59001.56;52386.03
26-04-2018;MTD;1;9;21;33;27396.73;25000.74
26-04-2018;MTD;2;23;65;95;103000.25;92011.86
26-04-2018;MTD;3;2;5;7;12969.93;11926.436
26-04-2018;QTD;1;9;21;33;27396.73;25000.74
